1707880103609, 824780, 16, -16, 7776
1707880103624, 824791, -64, -64, 7792
1707880103631, 824802, -16, -48, 7776
1707880103644, 824813, 16, -64, 7808
1707880103655, 824824, 64, -32, 7776
1707880103666, 824835, 16, -48, 7776
1707880103677, 824846, 16, -48, 7680
1707880103688, 824857, -64, -64, 7840
1707880103699, 824868, 0, -16, 7760
1707880103710, 824879, -16, -64, 7632
1707880103721, 824890, 0, -32, 7776
1707880103732, 824901, 0, -16, 7776
1707880103743, 824912, 32, -16, 7968
1707880103754, 824923, -32, -48, 7824
1707880103765, 824934, 48, -16, 7776
1707880103776, 824945, 16, -64, 7760
1707880103787, 824956, 16, -80, 7728
1707880103798, 824967, 0, -32, 7776
1707880103809, 824978, 32, -96, 7808
1707880103820, 824989, 16, -48, 7776
1707880103831, 825000, 32, -64, 7664
1707880103842, 825011, 96, -64, 7760
1707880103853, 825022, 64, -80, 7744
1707880103864, 825033, 32, 48, 7808
1707880103875, 825044, 32, -32, 7792
1707880103886, 825055, 16, -32, 7760
1707880103897, 825066, 16, -16, 7920
1707880103908, 825077, 16, 0, 7760
1707880103917, 825088, 32, -32, 7792
1707880103930, 825099, 48, -96, 7728
1707880103941, 825110, -16, -80, 7792
1707880103952, 825121, 32, -48, 7792
1707880103963, 825132, 32, -80, 7760
1707880103974, 825143, 16, -16, 7792
1707880103985, 825154, 0, -64, 7744
1707880103996, 825165, -80, -16, 7760
1707880104007, 825176, 0, -80, 7808
1707880104018, 825187, -16, -32, 7760
1707880104029, 825198, -80, -48, 7808
1707880104040, 825209, 16, -32, 7792
1707880104051, 825220, 0, -80, 7744
1707880104062, 825231, -128, -48, 7824
1707880104073, 825242, 32, -48, 7760
1707880104084, 825253, -16, 32, 7616
1707880104095, 825264, -16, -32, 7744
1707880104106, 825275, 16, -32, 7792
1707880104116, 825286, 32, -32, 7872
1707880104126, 825297, 32, -32, 7808
1707880104138, 825308, 32, -16, 7776
1707880104148, 825319, 16, -48, 7776
1707880104161, 825330, 0, -64, 7792
1707880104172, 825341, -16, -32, 7712
1707880104183, 825352, -48, -80, 7808
1707880104194, 825363, 48, -16, 7760
1707880104205, 825374, 16, -48, 7968
1707880104216, 825385, 32, -16, 7728
1707880104227, 825396, 16, -80, 7760
1707880104238, 825407, 16, -48, 7712
1707880104249, 825418, -16, -48, 7808
1707880104260, 825429, 0, -32, 7728
1707880104271, 825440, 32, -48, 7920
1707880104282, 825451, 16, -48, 7776
1707880104293, 825462, 48, -64, 7792
1707880104304, 825473, 32, -64, 7744
1707880104315, 825484, -16, 0, 7744
1707880104326, 825495, 0, -48, 7808
1707880104337, 825506, 16, 16, 7792
1707880104348, 825517, 32, -16, 7792
1707880104359, 825528, -32, -32, 7792
1707880104370, 825539, 0, -32, 7744
1707880104381, 825550, 16, -32, 7760
1707880104391, 825561, 0, 0, 7728
1707880104401, 825572, 32, -48, 7792
1707880104413, 825583, 16, -48, 7824
1707880104423, 825594, 0, 0, 7744
1707880104435, 825605, 96, -48, 7728
1707880104445, 825616, -16, 0, 7744
1707880104458, 825627, 64, -64, 7872
1707880104469, 825638, -64, -48, 7792
1707880104479, 825649, 16, -32, 7776
1707880104489, 825660, 96, 0, 7808
1707880104502, 825671, 16, -48, 7712
1707880104513, 825682, -32, -32, 7776
1707880104524, 825693, -16, -80, 7856
1707880104535, 825704, 0, -16, 7808
1707880104546, 825715, 0, -48, 7760
1707880104557, 825726, -16, -64, 7776
1707880104568, 825737, 80, -32, 7776
1707880104579, 825748, 0, -32, 7712
1707880104590, 825759, 0, -64, 7760
1707880104601, 825770, 32, -64, 7792
1707880104612, 825781, -16, -32, 7600
1707880104623, 825792, -16, -16, 7808
1707880104632, 825803, 16, -80, 7792
1707880104645, 825814, 16, -16, 7648
1707880104656, 825825, 16, -16, 7776
1707880104667, 825836, 0, -64, 7792
1707880104678, 825847, 96, -32, 7888
1707880104689, 825858, -16, -32, 7824
1707880104700, 825869, 32, -80, 7792
1707880104711, 825880, 16, -32, 7824
1707880104722, 825891, 16, -48, 7808
1707880104733, 825902, 64, -48, 7760
1707880104744, 825913, 112, -32, 7776
1707880104755, 825924, 0, -32, 7760
1707880104766, 825935, 16, -96, 7744
1707880104777, 825946, -64, 16, 7776
1707880104788, 825957, 16, -32, 7792
1707880104799, 825968, 32, -48, 7792
1707880104810, 825979, 16, -32, 7744
1707880104821, 825990, 32, -32, 7744
1707880104832, 826001, 16, -32, 7520
1707880104843, 826012, 32, -64, 7744
1707880104854, 826023, 16, -32, 7760
1707880104865, 826034, 16, -96, 7856
1707880104876, 826045, 16, -48, 7728
1707880104887, 826056, 0, -48, 7792
1707880104898, 826067, 64, -80, 7920
1707880104909, 826078, -16, -32, 7776
1707880104920, 826089, -16, -32, 7808
1707880104931, 826100, 0, -16, 7808
1707880104942, 826111, 16, -32, 7792
1707880104952, 826122, 0, 0, 7824
1707880104962, 826133, -96, -16, 7744
1707880104975, 826144, 0, -32, 7760
1707880104986, 826155, -16, -32, 7728
1707880104997, 826166, -112, -32, 7776
1707880105008, 826177, 32, -64, 7760
1707880105019, 826188, 48, 16, 7888
1707880105030, 826199, -16, -96, 7728
1707880105041, 826210, -16, -96, 7776
1707880105052, 826221, 0, -48, 7696
1707880105063, 826232, 32, -80, 7760
1707880105074, 826243, 48, -128, 7648
1707880105085, 826254, 0, -112, 7712
1707880105096, 826265, 48, -112, 7776
1707880105107, 826276, 0, -32, 7792
1707880105118, 826287, 0, -32, 7776
1707880105129, 826298, 48, -16, 7760
1707880105140, 826309, -16, -80, 7840
1707880105151, 826320, 48, 0, 7760
1707880105162, 826331, -16, -64, 7760
1707880105173, 826342, 48, -48, 7888
1707880105184, 826353, 96, -48, 7824
1707880105195, 826364, -16, -64, 7824
1707880105206, 826375, 0, -144, 7536
1707880105217, 826386, 16, -80, 7760
1707880105228, 826397, -32, -48, 7744
1707880105239, 826408, 48, -16, 7760
1707880105250, 826419, 16, 16, 7792
1707880105260, 826430, 0, 0, 7824
1707880105270, 826441, -48, -96, 7632
1707880105283, 826452, 32, -80, 7776
1707880105294, 826463, 32, -32, 7840
1707880105305, 826474, 32, -16, 7744
1707880105316, 826485, 0, -48, 7808
1707880105326, 826496, 0, -48, 7824
1707880105336, 826507, 128, -32, 7792
1707880105349, 826518, -32, -64, 7776
1707880105359, 826529, 0, -48, 7904
1707880105369, 826540, -80, -96, 7760
1707880105382, 826551, 16, -176, 7680
1707880105393, 826562, 16, -32, 7856
1707880105404, 826573, -64, -64, 7760
1707880105415, 826584, 0, -32, 7760
1707880105426, 826595, 80, -64, 7984
1707880105437, 826606, 48, -48, 7760
1707880105448, 826617, 16, -80, 7776
1707880105459, 826628, 32, -32, 7888
1707880105470, 826639, 16, -64, 7808
1707880105481, 826650, 0, -32, 7776
1707880105492, 826661, -16, -32, 7744
1707880105502, 826672, 32, -64, 7808
1707880105512, 826683, 0, -64, 7760
1707880105525, 826694, 80, -16, 7728
1707880105536, 826705, 1232, 352, 7808
1707880105547, 826716, 1120, 640, 7648
1707880105558, 826727, 1120, 704, 7888
1707880105569, 826738, 384, 1184, 8256
1707880105580, 826749, -704, -96, 11616
1707880105591, 826760, -832, -368, 8144
1707880105600, 826771, -240, -432, 8496
1707880105613, 826782, -256, -1040, 7600
1707880105624, 826793, -464, -1216, 7104
1707880105635, 826804, -304, -1216, 8512
1707880105646, 826815, 16, -1440, 8992
1707880105657, 826826, 480, -1472, 7888
1707880105668, 826837, 272, -1952, 7136
1707880105679, 826848, 0, -2336, 6368
1707880105690, 826859, -416, -2192, 6272
1707880105701, 826870, -352, -2352, 6128
1707880105712, 826881, -480, -2960, 5840
1707880105723, 826892, -1008, -4528, -80
1707880105734, 826903, 224, -3440, 16416
1707880105745, 826914, 1296, -1552, 9936
1707880105756, 826925, -560, -1520, 8784
1707880105767, 826936, -96, -3472, 6496
1707880105778, 826947, 48, -4144, 6800
1707880105789, 826958, 832, -4656, 7296
1707880105800, 826969, 1008, -3632, 7552
1707880105811, 826980, 304, -3200, 9232
1707880105822, 826991, -304, -3024, 8608
1707880105833, 827002, -496, -3664, 7168
1707880105844, 827013, -144, -3776, 7616
1707880105855, 827024, 32, -4352, 7248
1707880105866, 827035, 1200, -6144, 7168
1707880105877, 827046, 1776, -4752, 6096
1707880105888, 827057, 1408, -6272, 7520
1707880105899, 827068, 1152, -5776, 7760
1707880105910, 827079, 688, -4416, 6528
1707880105921, 827090, -592, -3392, 7312
1707880105932, 827101, -576, -4096, 7904
1707880105943, 827112, -752, -4768, 8512
1707880105954, 827123, -672, -5088, 9408
1707880105965, 827134, -784, -5184, 9776
1707880105976, 827145, -720, -5232, 9520
1707880105987, 827156, -800, -4976, 8800
1707880105998, 827167, -640, -4560, 8512
1707880106009, 827178, -672, -3520, 9184
1707880106019, 827189, -720, -2256, 10496
1707880106029, 827200, -832, -1808, 11632
1707880106041, 827211, -1008, -1648, 12016
1707880106052, 827222, -1120, -1584, 11872
1707880106062, 827233, -1200, -1104, 11216
1707880106075, 827244, -976, -624, 10368
1707880106086, 827255, -848, 80, 9792
1707880106097, 827266, -944, 592, 9136
1707880106108, 827277, -864, 736, 9072
1707880106119, 827288, -752, 880, 8976
1707880106130, 827299, -880, 944, 9072
1707880106141, 827310, -1072, 1056, 9184
1707880106152, 827321, -1184, 1120, 8480
1707880106163, 827332, -1504, 1264, 7648
1707880106174, 827343, -1392, 1312, 7104
1707880106185, 827354, -1664, 1392, 6496
1707880106196, 827365, -1856, 1440, 5888
1707880106207, 827376, -1760, 1056, 5104
1707880106218, 827387, -1696, 608, 4640
1707880106229, 827398, -2048, 240, 4128
1707880106240, 827409, -2096, 208, 3312
1707880106251, 827420, -2480, 240, 2784
1707880106262, 827431, -2544, 448, 3008
1707880106273, 827442, -2608, 768, 3808
1707880106284, 827453, -2496, 656, 4400
1707880106295, 827464, -2560, 240, 5008
1707880106306, 827475, -2592, 16, 5792
1707880106317, 827486, -2608, -480, 5984
1707880106328, 827497, -2976, 736, 6528
1707880106339, 827508, -3152, 1504, 6448
1707880106350, 827519, -3776, 912, 6192
1707880106361, 827530, -3744, -384, 5392
1707880106372, 827541, -3376, -960, 5136
1707880106383, 827552, -3280, -928, 5536
1707880106394, 827563, -3296, -624, 6160
1707880106405, 827574, -3392, -256, 6704
1707880106416, 827585, -3664, -96, 7232
1707880106427, 827596, -4160, 0, 7584
1707880106438, 827607, -4352, -160, 8000
1707880106449, 827618, -4224, -864, 8576
1707880106460, 827629, -4368, -832, 8336
1707880106470, 827640, -4608, -2624, 4000
1707880106480, 827651, -4432, -5040, 1888
1707880106492, 827662, -4320, -4192, 2544
1707880106502, 827673, -4304, -1472, 7360
1707880106515, 827684, -5344, 1120, 9824
1707880106525, 827695, -5408, 1776, 12272
1707880106535, 827706, -7296, 4432, 13216
1707880106547, 827717, -5824, 4832, 12384
1707880106557, 827728, -3328, 3600, 10896
1707880106569, 827739, -5312, -4080, -7280
1707880106579, 827750, -5760, -6624, -7472
1707880106592, 827761, -6048, 1392, 2960
1707880106603, 827772, -7840, -240, 2752
1707880106614, 827783, -8736, 448, 3824
1707880106625, 827794, -8304, 96, 4256
1707880106636, 827805, -7664, -352, 4384
1707880106647, 827816, -7520, -432, 5120
1707880106658, 827827, -6464, -32, 5232
1707880106669, 827838, -5696, 32, 4608
1707880106680, 827849, -5408, -416, 3728
1707880106693, 827860, -5264, -1344, 2816
1707880106701, 827871, -6112, -1184, 2528
1707880106711, 827882, -6400, 96, 2096
1707880106724, 827893, -8368, 768, 1824
1707880106735, 827904, -8384, 896, 1312
1707880106746, 827915, -7760, 304, 1360
1707880106757, 827926, -7312, -32, 1568
1707880106768, 827937, -7104, -480, 2144
1707880106778, 827948, -7344, -1040, 2816
1707880106789, 827959, -7264, -1184, 3136
1707880106799, 827970, -7280, -1408, 3168
1707880106811, 827981, -7088, -1568, 2928
1707880106821, 827992, -7040, -1712, 2880
1707880106833, 828003, -7008, -1712, 2896
1707880106843, 828014, -7136, -1984, 2512
1707880106855, 828025, -6592, -2464, 2128
1707880106865, 828036, -6624, -1792, 1904
1707880106877, 828047, -6928, -1872, 1200
1707880106887, 828058, -6672, -1616, -32
1707880106900, 828069, -6656, -1856, 80
1707880106911, 828080, -6864, -1936, 848
1707880106922, 828091, -7200, -2432, 208
1707880106931, 828102, -7712, -2848, 1584
1707880106943, 828113, -7648, -1264, 3104
1707880106953, 828124, -7456, -2096, 1856
1707880106965, 828135, -7392, -1984, 2032
1707880106975, 828146, -7184, -2112, 1728
1707880106987, 828157, -7120, -2576, 1216
1707880106997, 828168, -7008, -2640, 1360
1707880107009, 828179, -6944, -2640, 2272
1707880107019, 828190, -6976, -2928, 3456
1707880107031, 828201, -7040, -3104, 3696
1707880107041, 828212, -6864, -3184, 3584
1707880107053, 828223, -6848, -3440, 3440
1707880107063, 828234, -6992, -3280, 3600
1707880107075, 828245, -6752, -3248, 3040
1707880107085, 828256, -6688, -3312, 2608
1707880107097, 828267, -6560, -3104, 2416
1707880107107, 828278, -6800, -2768, 2272
1707880107119, 828289, -7008, -2256, 1888
1707880107129, 828300, -7104, -1888, 1504
1707880107141, 828311, -7024, -1648, 1824
1707880107151, 828322, -7152, -1728, 2080
1707880107163, 828333, -7200, -1760, 1936
1707880107173, 828344, -7280, -1840, 1984
1707880107185, 828355, -7424, -2080, 1888
1707880107195, 828366, -7744, -1936, 2064
1707880107207, 828377, -7776, -1568, 2512
1707880107217, 828388, -7712, -1488, 2368
1707880107229, 828399, -7312, -1616, 2080
1707880107239, 828410, -7184, -2080, 2704
1707880107251, 828421, -6720, -2656, 2672
1707880107261, 828432, -6400, -3248, 2160
1707880107273, 828443, -6304, -3584, 2080
1707880107283, 828454, -5872, -3840, 1744
1707880107295, 828465, -5808, -3504, 1728
1707880107305, 828476, -5792, -2992, 1840
1707880107317, 828487, -6032, -2688, 1856
1707880107327, 828498, -6096, -2032, 1552
1707880107340, 828509, -6128, -1984, 944
1707880107351, 828520, -6240, -2048, 448
1707880107362, 828531, -6384, -2224, -96
1707880107372, 828542, -6032, -2208, -352
1707880107382, 828553, -6048, -2176, -624
1707880107394, 828564, -6144, -1840, -528
1707880107404, 828575, -6144, -1792, -352
1707880107417, 828586, -6208, -1728, -16
1707880107428, 828597, -6288, -1152, -32
1707880107439, 828608, -6624, -576, -128
1707880107450, 828619, -6736, -80, -272
1707880107461, 828630, -6752, -176, -400
1707880107472, 828641, -6656, -384, -800
1707880107482, 828652, -6608, -512, -1440
1707880107492, 828663, -6592, -864, -1632
1707880107504, 828674, -6640, -960, -1872
1707880107514, 828685, -7104, -448, -1632
1707880107526, 828696, -7504, -224, -1328
1707880107536, 828707, -7872, 160, -800
1707880107549, 828718, -8224, 352, -144
1707880107560, 828729, -8544, 464, 192
1707880107571, 828740, -8768, 240, 256
1707880107582, 828751, -8816, -80, 608
1707880107593, 828762, -9056, 160, 1440
1707880107604, 828773, -9328, 576, 2880
1707880107615, 828784, -9520, 912, 2656
1707880107626, 828795, -9552, 912, 1488
1707880107637, 828806, -9152, 960, 624
1707880107648, 828817, -9072, 1120, 544
1707880107659, 828828, -8896, 1296, 720
1707880107670, 828839, -8656, 1376, 912
1707880107681, 828850, -8496, 1312, 128
1707880107692, 828861, -8160, 1312, -176
1707880107703, 828872, -7872, 1056, -720
1707880107714, 828883, -7920, 960, -1408
1707880107724, 828894, -7808, 1104, -1520
1707880107734, 828905, -7408, 1264, -1152
1707880107746, 828916, -7136, 1136, -1248
1707880107756, 828927, -6928, 864, -1280
1707880107769, 828938, -6720, -96, -1856
1707880107779, 828949, -6224, -880, -2224
1707880107789, 828960, -6160, -1136, -2336
1707880107801, 828971, -6064, -1072, -1936
1707880107811, 828982, -6112, -1200, -1664
1707880107823, 828993, -6080, -1280, -1840
1707880107835, 829004, -6096, -1440, -2032
1707880107845, 829015, -5936, -1552, -2416
1707880107855, 829026, -6064, -1632, -2624
1707880107867, 829037, -6048, -1696, -2576
1707880107877, 829048, -6064, -1488, -2656
1707880107889, 829059, -6304, -1104, -2576
1707880107899, 829070, -6512, -736, -2672
1707880107911, 829081, -6432, -560, -2864
1707880107921, 829092, -6288, -320, -2768
1707880107933, 829103, -6368, -608, -2576
1707880107943, 829114, -6352, -720, -2640
1707880107955, 829125, -6480, -736, -2816
1707880107965, 829136, -6272, -576, -3024
1707880107977, 829147, -5856, -592, -2976
1707880107987, 829158, -5936, -768, -2816
1707880107999, 829169, -6096, -1040, -3392
1707880108009, 829180, -6432, -560, -3408
1707880108021, 829191, -6448, -832, -3376
1707880108031, 829202, -6560, -592, -3296
1707880108043, 829213, -6848, -368, -3088
1707880108053, 829224, -6848, -416, -3200
1707880108065, 829235, -7104, -480, -3376
1707880108075, 829246, -7536, -96, -3328
1707880108088, 829257, -7600, -32, -3168
1707880108099, 829268, -7600, -96, -3024
1707880108110, 829279, -7472, -32, -2944
1707880108120, 829290, -7712, -192, -2432
1707880108130, 829301, -7808, -256, -2112
1707880108142, 829312, -7904, -288, -2048
1707880108152, 829323, -7632, -352, -2096
1707880108164, 829334, -7712, -496, -1712
1707880108174, 829345, -7648, -576, -1488
1707880108186, 829356, -7664, -624, -1392
1707880108196, 829367, -7568, -752, -1520
1707880108208, 829378, -7520, -960, -1408
1707880108218, 829389, -7440, -944, -1472
1707880108230, 829400, -7440, -960, -1120
1707880108240, 829411, -7520, -912, -1184
1707880108252, 829422, -7520, -816, -1216
1707880108262, 829433, -7552, -464, -1216
1707880108274, 829444, -7536, -544, -1168
1707880108284, 829455, -7584, -336, -1296
1707880108296, 829466, -7408, -464, -1360
1707880108306, 829477, -7536, -512, -1424
1707880108318, 829488, -7568, -240, -1568
1707880108328, 829499, -7680, -240, -1456
1707880108340, 829510, -7760, -176, -1360
1707880108350, 829521, -7808, -288, -1808
1707880108362, 829532, -7744, -288, -1648
1707880108372, 829543, -7872, -272, -1552
1707880108384, 829554, -7808, -112, -1200
1707880108394, 829565, -7888, -256, -944
1707880108407, 829576, -7872, -464, -864
1707880108417, 829587, -7872, -480, -1072
1707880108427, 829598, -7776, -624, -976
1707880108440, 829609, -7648, -688, -992
1707880108450, 829620, -7712, -640, -1056
1707880108460, 829631, -7616, -800, -928
1707880108472, 829642, -7520, -976, -1040
1707880108482, 829653, -7616, -976, -1152
1707880108494, 829664, -7472, -1104, -1216
1707880108504, 829675, -7488, -928, -1248
1707880108516, 829686, -7456, -912, -1104
1707880108526, 829697, -7504, -816, -1152
1707880108538, 829708, -7584, -704, -1120
1707880108548, 829719, -7584, -640, -1232
1707880108560, 829730, -7520, -496, -1376
1707880108570, 829741, -7616, -432, -1520
1707880108582, 829752, -7664, -400, -1424
1707880108592, 829763, -7648, -432, -1232
1707880108604, 829774, -7712, -448, -1104
1707880108614, 829785, -7680, -320, -992
1707880108626, 829796, -7808, -160, -960
1707880108638, 829807, -7712, -240, -1120
1707880108648, 829818, -7680, -368, -1120
1707880108658, 829829, -7664, -224, -1056
1707880108670, 829840, -7584, -368, -1104
1707880108680, 829851, -7712, -368, -1008
1707880108693, 829862, -7616, -464, -960
1707880108703, 829873, -7552, -784, -1104
1707880108713, 829884, -7504, -816, -1168
1707880108725, 829895, -7536, -800, -1168
1707880108735, 829906, -7552, -688, -1024
1707880108747, 829917, -7600, -640, -1376
1707880108757, 829928, -7504, -656, -1600
1707880108769, 829939, -7440, -608, -1632
1707880108779, 829950, -7520, -576, -1648
1707880108791, 829961, -7536, -464, -1568
1707880108801, 829972, -7472, -640, -1408
1707880108813, 829983, -7568, -624, -1136
1707880108823, 829994, -7600, -560, -960
1707880108835, 830005, -7600, -528, -1088
1707880108845, 830016, -7584, -320, -1232
1707880108857, 830027, -7536, -336, -1408
1707880108867, 830038, -7552, -432, -1472
1707880108879, 830049, -7584, -416, -1536
1707880108889, 830060, -7488, -432, -1296
1707880108901, 830071, -7600, -464, -1232
1707880108911, 830082, -7600, -496, -1536
1707880108923, 830093, -7584, -416, -1536
1707880108933, 830104, -7552, -272, -1456
1707880108945, 830115, -7536, -304, -1232
1707880108955, 830126, -7584, -304, -1024
1707880108967, 830137, -7520, -128, -1568
1707880108977, 830148, -7408, -480, -1152
1707880108989, 830159, -7200, -832, -992
1707880108999, 830170, -7168, -912, -832
1707880109011, 830181, -7200, -944, -864
1707880109021, 830192, -7200, -880, -1408
1707880109033, 830203, -7360, -848, -1392
1707880109043, 830214, -8000, -576, -1664
1707880109055, 830225, -8048, -208, -1120
1707880109065, 830236, -7744, -32, -816
1707880109078, 830247, -7728, 64, -1408
1707880109087, 830258, -7952, 64, -1744
1707880109100, 830269, -7824, 80, -2048
1707880109111, 830280, -7824, 48, -1776
1707880109121, 830291, -7840, -96, -1792
1707880109131, 830302, -7664, -80, -1680
1707880109143, 830313, -7664, -48, -1728
1707880109153, 830324, -7728, -64, -1936
1707880109165, 830335, -7552, -320, -1936
1707880109175, 830346, -7600, -352, -2112
1707880109187, 830357, -7568, -368, -2048
1707880109197, 830368, -7584, -560, -2160
1707880109209, 830379, -7536, -576, -2112
1707880109219, 830390, -7424, -464, -1808
1707880109231, 830401, -7376, -368, -944
1707880109241, 830412, -7472, -432, -768
1707880109253, 830423, -7552, -544, -992
1707880109263, 830434, -7712, -640, -1328
1707880109275, 830445, -7472, -688, -1504
1707880109285, 830456, -7520, -576, -1424
1707880109297, 830467, -7488, -672, -1472
1707880109307, 830478, -7504, -608, -1312
1707880109319, 830489, -7504, -544, -1104
1707880109329, 830500, -7520, -464, -848
1707880109341, 830511, -7632, -592, -864
1707880109351, 830522, -7584, -624, -672
1707880109363, 830533, -7456, -640, -1136
1707880109373, 830544, -7568, -608, -1440
1707880109385, 830555, -7648, -608, -1456
1707880109395, 830566, -7584, -576, -1536
1707880109407, 830577, -7584, -400, -1456
1707880109417, 830588, -7536, -304, -1392
1707880109429, 830599, -7632, -336, -1312
1707880109439, 830610, -7504, -416, -1216
1707880109451, 830621, -7520, -560, -1200
1707880109461, 830632, -7568, -496, -1344
1707880109473, 830643, -7648, -416, -1264
1707880109483, 830654, -7568, -368, -1184
1707880109495, 830665, -7616, -384, -1264
1707880109505, 830676, -7680, -416, -1200
1707880109517, 830687, -7664, -448, -976
1707880109527, 830698, -7680, -496, -896
1707880109539, 830709, -7744, -432, -816
1707880109549, 830720, -7840, -400, -896
1707880109561, 830731, -7744, -336, -1056
1707880109571, 830742, -7856, -400, -1216
1707880109583, 830753, -7792, -448, -992
1707880109593, 830764, -7792, -512, -896
1707880109605, 830775, -7824, -352, -992
1707880109615, 830786, -7872, -352, -1088
1707880109627, 830797, -7776, -368, -1024
1707880109637, 830808, -7616, -336, -1104
1707880109649, 830819, -7616, -464, -976
