Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1707879612671, 333839, -1616, 7040, 2240
1707879612681, 333850, -1584, 6720, 2464
1707879612693, 333861, -1600, 6608, 2560
1707879612703, 333872, -1584, 6672, 2704
1707879612715, 333883, -1600, 6928, 2560
1707879612725, 333894, -1632, 7168, 2384
1707879612737, 333905, -1696, 7344, 2288
1707879612747, 333916, -1680, 7328, 2288
1707879612759, 333927, -1776, 7456, 2336
1707879612769, 333938, -1760, 7424, 2160
1707879612781, 333949, -1904, 7168, 2112
1707879612791, 333960, -1664, 7040, 2256
1707879612803, 333971, -1760, 7200, 2448
1707879612813, 333982, -1744, 7328, 2288
1707879612825, 333993, -1760, 7344, 2240
1707879612835, 334004, -1760, 7504, 2256
1707879612847, 334015, -1872, 7424, 2096
1707879612857, 334026, -1712, 7392, 2160
1707879612869, 334037, -1792, 7408, 2048
1707879612879, 334048, -1792, 7392, 2112
1707879612891, 334059, -1872, 7504, 2208
1707879612901, 334070, -1696, 7424, 2192
1707879612913, 334081, -1728, 7200, 2192
1707879612923, 334092, -1792, 7280, 2096
1707879612935, 334103, -1856, 7408, 2224
1707879612945, 334114, -1904, 7440, 2000
1707879612957, 334125, -1904, 7616, 2144
1707879612967, 334136, -1856, 7776, 2176
1707879612979, 334147, -1936, 7760, 2112
1707879612989, 334158, -1792, 7632, 1904
1707879613001, 334169, -1648, 7424, 1520
1707879613011, 334180, -1696, 7168, 1472
1707879613023, 334191, -1488, 6912, 1104
1707879613033, 334202, -1520, 6528, 1200
1707879613045, 334213, -1168, 6368, 1232
1707879613055, 334224, -1088, 6512, 1392
1707879613067, 334235, -1136, 6672, 1616
1707879613077, 334246, -1120, 6848, 1680
1707879613089, 334257, -1168, 6912, 1728
1707879613099, 334268, -1056, 6720, 1712
1707879613111, 334279, -1024, 6368, 2064
1707879613121, 334290, -896, 5968, 2512
1707879613133, 334301, -816, 5520, 3392
1707879613143, 334312, -720, 4992, 4240
1707879613155, 334323, -656, 4240, 5344
1707879613165, 334334, -624, 3888, 6256
1707879613177, 334345, -784, 3984, 7760
1707879613187, 334356, -848, 3952, 8896
1707879613199, 334367, -944, 3456, 10128
1707879613209, 334378, -864, 2656, 11504
1707879613221, 334389, -720, 1728, 12496
1707879613231, 334400, 112, -96, 14256
1707879613243, 334411, 960, -2368, 17248
1707879613255, 334422, 1472, -3104, 19936
1707879613265, 334433, 1856, -3088, 22240
1707879613277, 334444, 2752, -2752, 23936
1707879613287, 334455, 3536, -2480, 23840
1707879613299, 334466, 4336, -1136, 23056
1707879613309, 334477, 5568, 640, 21632
1707879613319, 334488, 6608, 1664, 20752
1707879613331, 334499, 7856, 2192, 20720
1707879613341, 334510, 8112, 2448, 21248
