Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1707879922747, 643918, -6208, 6480, 5424
1707879922759, 643929, -6000, 6800, 4688
1707879922769, 643940, -5920, 7248, 4128
1707879922781, 643951, -5808, 7120, 3152
1707879922791, 643962, -5216, 6208, 2352
1707879922801, 643973, -4768, 4736, 1744
1707879922813, 643984, -4528, 1664, 2208
1707879922825, 643995, -3216, -2592, 3536
1707879922835, 644006, -1936, -11008, 6640
1707879922848, 644017, -1600, -19104, 9136
1707879922859, 644028, -48, -24720, 10672
1707879922870, 644039, -32, -26384, 10960
1707879922880, 644050, 16, -24000, 10016
1707879922890, 644061, -80, -19504, 9472
1707879922903, 644072, -560, -10848, 9456
1707879922913, 644083, -1552, -3856, 9280
1707879922923, 644094, -2608, 2256, 9216
1707879922935, 644105, -3600, 9040, 8880
1707879922945, 644116, -4800, 15232, 6912
1707879922957, 644127, -6032, 20416, 3408
1707879922967, 644138, -6208, 24608, -1536
1707879922980, 644149, -7952, 25856, -4160
1707879922991, 644160, -8128, 25280, -4992
1707879923002, 644171, -8016, 23280, -4432
1707879923013, 644182, -7216, 20608, -2976
1707879923024, 644193, -6016, 16096, -2064
1707879923034, 644204, -5584, 11136, -848
1707879923044, 644215, -2784, 5808, 1264
1707879923056, 644226, -1184, -1232, 4624
1707879923066, 644237, -208, -7664, 7056
1707879923078, 644248, 576, -15360, 8896
1707879923088, 644259, 1088, -24928, 10576
1707879923101, 644270, 896, -28704, 11248
1707879923112, 644281, 288, -28160, 11456
1707879923122, 644292, 304, -23312, 9552
1707879923132, 644303, -288, -18032, 8768
1707879923145, 644314, -656, -12768, 9024
1707879923155, 644325, -896, -7344, 9248
1707879923165, 644336, -1504, -3440, 9408
1707879923177, 644347, -1712, 368, 9040
1707879923187, 644358, -1808, 7536, 8704
1707879923199, 644369, -3696, 15472, 7248
1707879923209, 644380, -5632, 23616, 3456
1707879923222, 644391, -6016, 27312, -432
1707879923233, 644402, -7424, 27856, -3376
1707879923244, 644413, -6768, 24768, -4496
1707879923255, 644424, -6240, 21584, -3696
1707879923266, 644435, -5792, 18864, -2224
1707879923277, 644446, -5232, 15520, -976
1707879923288, 644457, -4416, 12160, -224
1707879923298, 644468, -3632, 8112, 1200
1707879923308, 644479, -3392, 2352, 3616
1707879923321, 644490, -2096, -2208, 5968
1707879923332, 644501, -2048, -6944, 8400
1707879923343, 644512, -2096, -12560, 10176
1707879923354, 644523, -1712, -16976, 9808
1707879923365, 644534, -1728, -19840, 8656
1707879923376, 644545, -1792, -20832, 8736
1707879923387, 644556, -1920, -20400, 8704
1707879923398, 644567, -1888, -18352, 8160
1707879923409, 644578, -1696, -15856, 7648
1707879923420, 644589, -1648, -12592, 7408
1707879923430, 644600, -1744, -8256, 7488
1707879923440, 644611, -2160, -4240, 7344
1707879923450, 644622, -2640, 192, 7392
1707879923462, 644633, -3376, 6944, 7392
1707879923474, 644644, -4608, 13696, 6112
1707879923484, 644655, -6224, 19648, 3872
1707879923496, 644666, -6576, 24480, 1200
1707879923506, 644677, -8112, 25776, -400
1707879923519, 644688, -8096, 24992, -1648
1707879923530, 644699, -8048, 22128, -2512
1707879923541, 644710, -6816, 19520, -1984
1707879923552, 644721, -6112, 16544, -1296
1707879923563, 644732, -5872, 12080, -320
