Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1707879689771, 410938, -5168, -3088, -4656
1707879689782, 410949, -5136, -3216, -4528
1707879689793, 410960, -5152, -3264, -4528
1707879689804, 410971, -5168, -3200, -4560
1707879689815, 410982, -5168, -3088, -4704
1707879689826, 410993, -5232, -3104, -4688
1707879689837, 411004, -5200, -3040, -4624
1707879689848, 411015, -5200, -3024, -4400
1707879689859, 411026, -5168, -3056, -4736
1707879689870, 411037, -5184, -3024, -4736
1707879689881, 411048, -5216, -3056, -4784
1707879689892, 411059, -5136, -3200, -4752
1707879689903, 411070, -5120, -3200, -4752
1707879689914, 411081, -4992, -3344, -4592
1707879689925, 411092, -5104, -3344, -4688
1707879689936, 411103, -5152, -3168, -4784
1707879689947, 411114, -5200, -2864, -4976
1707879689958, 411125, -5216, -2768, -4752
1707879689969, 411136, -5200, -2976, -4752
1707879689980, 411147, -5296, -3184, -4544
1707879689991, 411158, -5104, -3216, -4560
1707879690002, 411169, -5056, -3136, -4576
1707879690013, 411180, -5120, -3216, -4576
1707879690024, 411191, -5120, -3296, -4608
1707879690035, 411202, -5120, -3184, -4544
1707879690046, 411213, -5056, -3216, -4464
1707879690057, 411224, -5104, -3200, -4464
1707879690068, 411235, -5072, -3312, -4224
1707879690079, 411246, -5056, -3456, -4336
1707879690090, 411257, -5072, -3584, -4320
1707879690101, 411268, -5072, -3552, -4320
1707879690112, 411279, -5152, -3392, -4400
1707879690123, 411290, -5248, -3184, -4480
1707879690134, 411301, -5248, -3264, -4448
1707879690145, 411312, -5280, -3312, -4528
1707879690156, 411323, -5264, -3344, -4368
1707879690167, 411334, -5040, -3536, -4448
1707879690178, 411345, -5280, -3440, -4256
1707879690189, 411356, -5424, -3456, -4464
1707879690200, 411367, -5520, -3344, -4400
1707879690211, 411378, -5664, -3216, -4448
1707879690222, 411389, -5696, -2928, -4736
1707879690233, 411400, -5744, -2768, -4704
1707879690244, 411411, -5456, -2096, -4352
1707879690255, 411422, -5248, -1392, -4016
1707879690266, 411433, -4880, -1248, -4112
1707879690277, 411444, -4608, -1232, -4400
1707879690288, 411455, -4224, -1568, -4848
1707879690299, 411466, -4176, -1856, -5664
1707879690310, 411477, -4128, -2208, -6464
1707879690321, 411488, -4064, -2448, -7280
1707879690332, 411499, -4384, -2688, -7568
1707879690343, 411510, -4528, -3024, -7792
1707879690354, 411521, -4592, -3216, -7696
1707879690365, 411532, -4736, -3504, -7632
1707879690376, 411543, -4784, -3456, -7536
1707879690387, 411554, -4800, -3696, -7264
1707879690398, 411565, -4864, -4016, -6848
1707879690409, 411576, -5152, -4032, -6240
1707879690420, 411587, -5200, -3984, -5776
1707879690431, 411598, -5632, -4000, -5952
1707879690442, 411609, -5616, -3840, -6384
1707879690452, 411620, -5072, -4144, -6752
1707879690462, 411631, -4576, -4464, -6720
1707879690475, 411642, -3968, -4640, -5616
1707879690486, 411653, -3648, -4672, -4480
1707879690497, 411664, -2896, -5776, -3808
1707879690508, 411675, -2704, -6432, -2816
1707879690519, 411686, -1632, -6768, -1952
1707879690530, 411697, -784, -7568, -896
1707879690540, 411708, -560, -8448, 480
1707879690550, 411719, 400, -9168, 1632
1707879690562, 411730, 752, -9936, 2832
1707879690572, 411741, 816, -11264, 3504
1707879690585, 411752, 1056, -12592, 4208
1707879690596, 411763, 976, -13488, 4512
1707879690607, 411774, 848, -13968, 5232
1707879690618, 411785, 864, -14848, 6512
1707879690629, 411796, 544, -16000, 8768
1707879690639, 411807, 240, -16400, 10528
1707879690649, 411818, -80, -16704, 11872
1707879690662, 411829, -752, -16880, 12240
1707879690673, 411840, -896, -17968, 12688
1707879690684, 411851, -752, -19616, 13456
1707879690695, 411862, -656, -20336, 14688
1707879690706, 411873, -416, -20416, 15424
1707879690717, 411884, -112, -19872, 15600
1707879690727, 411895, 0, -19040, 16720
1707879690737, 411906, 960, -19088, 17840
1707879690750, 411917, 1840, -19248, 19424
1707879690761, 411928, 2192, -18304, 22080
1707879690772, 411939, 4032, -16384, 24912
1707879690783, 411950, 5520, -13504, 27328
1707879690794, 411961, 7600, -11168, 29344
1707879690804, 411972, 9456, -7632, 30224
1707879690814, 411983, 11440, -2368, 31664
1707879690826, 411994, 12592, 48, 32592
1707879690836, 412005, 14304, 2032, 32640
1707879690849, 412016, 15664, 3968, 32640
1707879690860, 412027, 17968, 5072, 32640
1707879690871, 412038, 20912, 4624, 32640
1707879690881, 412049, 21888, 4032, 32640
1707879690891, 412060, 31856, 6224, 32640
1707879690904, 412071, 32592, 11792, 32640
1707879690915, 412082, 32624, 16400, 32640
1707879690926, 412093, 32640, 17024, 32640
1707879690937, 412104, 32640, 14624, 32640
1707879690948, 412115, 32640, 14128, 32640
1707879690959, 412126, 32640, 16272, 32640
1707879690970, 412137, 32640, 28912, 32640
1707879690981, 412148, 32640, 32416, 32640
1707879690992, 412159, 32640, 32640, 28064
1707879691003, 412170, 31840, 32640, 20656
1707879691014, 412181, 30208, 32640, 19712
1707879691025, 412192, 30960, 28144, 17632
1707879691036, 412203, 30976, 18800, 16112
1707879691047, 412214, 29936, 13776, 16080
1707879691058, 412225, 27888, 11040, 15072
1707879691069, 412236, 27104, 10128, 13696
1707879691080, 412247, 21808, 10176, 13232
1707879691091, 412258, 20336, 10352, 13152
1707879691102, 412269, 20224, 10112, 12352
1707879691113, 412280, 19232, 9872, 9664
1707879691124, 412291, 17984, 10112, 4208
1707879691135, 412302, 17568, 9856, -224
1707879691146, 412313, 14224, 9200, -2400
1707879691157, 412324, 11904, 8624, -2384
1707879691168, 412335, 10048, 8576, -1152
1707879691178, 412346, 8400, 8256, 1936
1707879691188, 412357, 6416, 8240, 6480
1707879691200, 412368, 4592, 8352, 8608
1707879691210, 412379, 3296, 8128, 9856
1707879691223, 412390, 2096, 6656, 10016
1707879691233, 412401, 1360, 5296, 9824
1707879691243, 412412, 912, 3968, 9888
1707879691255, 412423, 864, 2576, 10176
1707879691265, 412434, 848, 2080, 10224
1707879691277, 412445, 480, 2112, 9376
1707879691287, 412456, 496, 2304, 8944
1707879691300, 412467, -272, 2368, 8848
1707879691310, 412478, -272, 2944, 8944
1707879691320, 412489, -336, 2640, 7856
1707879691332, 412500, -560, 3920, 7392
1707879691342, 412511, -816, 4880, 5840
1707879691354, 412522, -864, 5248, 5920
1707879691364, 412533, -1200, 5264, 5168
1707879691377, 412544, -1616, 5696, 5312
1707879691388, 412555, -1616, 5216, 5776
1707879691399, 412566, -1440, 4368, 5840
1707879691410, 412577, -1440, 4032, 5984
1707879691421, 412588, -1072, 3824, 6016
1707879691432, 412599, -1168, 3776, 6000
1707879691443, 412610, -1200, 4080, 6064
1707879691454, 412621, -1616, 4384, 6160
1707879691465, 412632, -1840, 4576, 6368
1707879691476, 412643, -1888, 4720, 6544
1707879691487, 412654, -1856, 4464, 6448
1707879691498, 412665, -1728, 3696, 6448
1707879691509, 412676, -1504, 3200, 6224
1707879691520, 412687, -1488, 3168, 6112
1707879691531, 412698, -1616, 3632, 5984
1707879691542, 412709, -1952, 4144, 5888
1707879691553, 412720, -2192, 4704, 5824
1707879691564, 412731, -2336, 5120, 5920
1707879691575, 412742, -2288, 5328, 5936
1707879691586, 412753, -2192, 5120, 6272
1707879691597, 412764, -2144, 4752, 6512
1707879691608, 412775, -1888, 4336, 6448
1707879691619, 412786, -1712, 4000, 6256
1707879691630, 412797, -1712, 3632, 6048
1707879691641, 412808, -1472, 3504, 5744
1707879691652, 412819, -1472, 3440, 5584
1707879691663, 412830, -1408, 3392, 5712
1707879691674, 412841, -1440, 3584, 5760
1707879691685, 412852, -1424, 3696, 6096
1707879691696, 412863, -1296, 3776, 6080
1707879691707, 412874, -1264, 4048, 6288
1707879691718, 412885, -1248, 4144, 6416
1707879691729, 412896, -1216, 4432, 6304
1707879691740, 412907, -1248, 4464, 6096
1707879691751, 412918, -1232, 4608, 6400
1707879691762, 412929, -1376, 5184, 6320
1707879691773, 412940, -1408, 5136, 6416
1707879691784, 412951, -1408, 4704, 6400
1707879691795, 412962, -1136, 4448, 6592
1707879691806, 412973, -1072, 4208, 6432
1707879691817, 412984, -1040, 4176, 6208
1707879691827, 412995, -992, 4320, 6128
1707879691837, 413006, -1200, 4528, 5728
1707879691850, 413017, -1120, 4752, 5584
1707879691861, 413028, -1296, 4880, 5520
1707879691872, 413039, -1456, 4928, 5488
1707879691883, 413050, -1504, 4880, 5776
1707879691894, 413061, -1600, 4912, 5856
1707879691905, 413072, -1680, 4816, 6304
1707879691916, 413083, -1648, 4624, 6240
1707879691927, 413094, -1664, 4512, 6352
1707879691938, 413105, -1744, 4496, 6320
