Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1707879953163, 674333, -5792, 832, 4736
1707879953175, 674344, -5808, 768, 4800
1707879953185, 674355, -5808, 784, 4784
1707879953197, 674366, -5840, 848, 4592
1707879953207, 674377, -5792, 896, 4688
1707879953219, 674388, -5792, 912, 4688
1707879953229, 674399, -5904, 912, 4640
1707879953241, 674410, -5824, 848, 4784
1707879953251, 674421, -5904, 832, 4928
1707879953261, 674432, -5872, 880, 4912
1707879953273, 674443, -5872, 864, 4880
1707879953285, 674454, -5872, 816, 4848
1707879953295, 674465, -5888, 864, 4848
1707879953307, 674476, -5920, 880, 4896
1707879953317, 674487, -5888, 928, 4688
1707879953329, 674498, -5888, 976, 4832
1707879953339, 674509, -6032, 960, 4864
1707879953351, 674520, -5984, 992, 4992
1707879953361, 674531, -5936, 944, 4848
1707879953373, 674542, -5904, 896, 4752
1707879953383, 674553, -5936, 848, 4768
1707879953395, 674564, -5904, 896, 4896
1707879953405, 674575, -5920, 832, 4960
1707879953417, 674586, -5888, 784, 5008
1707879953427, 674597, -5888, 736, 4944
1707879953439, 674608, -5872, 720, 4832
1707879953449, 674619, -5904, 640, 4992
1707879953461, 674630, -5792, 880, 5328
1707879953471, 674641, -6080, 1760, 6608
1707879953484, 674652, -6224, 4432, 7312
1707879953495, 674663, -7088, 7456, 7904
1707879953506, 674674, -7888, 12432, 6048
1707879953517, 674685, -8000, 15408, 3248
1707879953528, 674696, -7616, 16592, 912
1707879953538, 674707, -6928, 16720, 80
1707879953548, 674718, -6432, 15408, 512
1707879953561, 674729, -5472, 13088, 1536
1707879953572, 674740, -3840, 9184, 2496
1707879953583, 674751, -2224, 4496, 3248
1707879953594, 674762, -224, -3392, 4608
1707879953605, 674773, 2032, -16624, 6944
1707879953616, 674784, 3424, -29216, 9792
1707879953627, 674795, 3872, -32416, 11456
1707879953638, 674806, 3920, -32624, 10864
1707879953649, 674817, 3936, -32624, 8928
1707879953660, 674828, 4048, -26256, 7392
1707879953671, 674839, 3872, -13728, 7760
1707879953682, 674850, 2224, -4480, 9248
1707879953692, 674861, 992, 5008, 10624
1707879953702, 674872, 592, 13168, 10208
1707879953715, 674883, -2848, 22032, 7776
1707879953726, 674894, -5152, 30976, 1904
1707879953737, 674905, -6448, 32272, -2112
1707879953748, 674916, -7488, 32624, -5488
1707879953759, 674927, -7760, 32640, -7200
1707879953770, 674938, -7280, 32640, -5632
1707879953781, 674949, -5552, 31072, -2928
1707879953791, 674960, -2352, 23664, 32
1707879953801, 674971, 688, 15296, 2208
1707879953813, 674982, 3712, 3952, 5792
1707879953823, 674993, 4272, -15280, 12384
1707879953836, 675004, 7584, -30560, 15328
1707879953847, 675015, 7488, -32496, 15664
1707879953858, 675026, 7184, -32624, 12752
1707879953869, 675037, 4816, -32624, 10240
1707879953880, 675048, 4560, -29520, 7824
1707879953891, 675059, 4512, -18528, 7504
1707879953902, 675070, 2176, -8384, 8672
1707879953912, 675081, 720, 1072, 9488
1707879953922, 675092, -432, 8976, 9024
1707879953935, 675103, -2848, 18432, 7216
1707879953946, 675114, -5856, 28528, 3696
1707879953956, 675125, -7536, 32320, 768
1707879953966, 675136, -8096, 32608, -1440
1707879953979, 675147, -8176, 32640, -3520
1707879953990, 675158, -8048, 32640, -3696
1707879954001, 675169, -6864, 30224, -2848
1707879954012, 675180, -6336, 22992, -1440
1707879954023, 675191, -1760, 15184, 464
1707879954033, 675202, 704, 5520, 4832
1707879954043, 675213, 1168, -8816, 8800
1707879954056, 675224, 2544, -19232, 11456
1707879954067, 675235, 2512, -31328, 12240
1707879954078, 675246, 2624, -32544, 11200
1707879954089, 675257, 2608, -32624, 9008
1707879954100, 675268, 2352, -30864, 6944
1707879954111, 675279, 2016, -22976, 6976
1707879954122, 675290, 1248, -13888, 8192
1707879954133, 675301, -176, -4832, 9232
1707879954141, 675312, -960, 896, 9472
1707879954153, 675323, -2176, 8112, 8784
1707879954166, 675334, -4384, 17792, 6080
1707879954177, 675345, -6256, 23888, 4016
1707879954188, 675356, -7664, 28352, 1760
1707879954199, 675367, -7888, 30912, -928
1707879954210, 675378, -8672, 31120, -2752
1707879954221, 675389, -8416, 30128, -3280
1707879954232, 675400, -8288, 26688, -1920
1707879954243, 675411, -5072, 22224, -672
1707879954254, 675422, -2768, 14448, 1536
1707879954264, 675433, -2080, 7088, 3760
1707879954274, 675444, 2016, -1824, 6992
1707879954287, 675455, 3424, -14480, 10288
1707879954298, 675466, 4144, -25776, 10944
1707879954309, 675477, 5088, -32192, 9888
1707879954320, 675488, 4656, -32624, 7440
1707879954331, 675499, 4560, -32624, 6160
1707879954342, 675510, 4176, -30288, 5744
1707879954353, 675521, 4176, -20480, 7504
1707879954364, 675532, 1872, -11552, 9920
1707879954375, 675543, 144, -3408, 10928
1707879954386, 675554, -176, 6016, 10352
1707879954397, 675565, -3312, 15168, 8528
1707879954408, 675576, -5632, 23360, 4752
1707879954419, 675587, -6240, 30000, 1280
1707879954430, 675598, -9232, 32224, -1296
1707879954441, 675609, -9472, 31776, -3024
1707879954452, 675620, -9200, 30160, -3024
1707879954463, 675631, -8384, 27552, -1712
1707879954474, 675642, -6352, 22272, -608
1707879954485, 675653, -4176, 16432, 352
1707879954496, 675664, -1856, 9520, 2720
1707879954506, 675675, 368, -784, 6144
1707879954516, 675686, 1648, -9520, 9632
1707879954528, 675697, 2192, -18544, 11568
1707879954538, 675708, 2416, -30304, 11536
1707879954551, 675719, 3312, -32480, 9136
1707879954562, 675730, 3408, -32624, 6736
1707879954573, 675741, 3568, -30704, 5200
1707879954584, 675752, 3408, -25664, 5328
1707879954595, 675763, 3040, -17248, 6896
1707879954606, 675774, 2928, -10496, 7584
1707879954617, 675785, 1056, -4112, 7984
1707879954627, 675796, -336, 2896, 8272
1707879954637, 675807, -1952, 10096, 8320
1707879954650, 675818, -4800, 18592, 7376
1707879954661, 675829, -7856, 27200, 4848
1707879954672, 675840, -9424, 29984, 1744
1707879954683, 675851, -9904, 30576, 144
1707879954694, 675862, -9568, 28320, -1104
1707879954705, 675873, -8992, 25872, -960
1707879954716, 675884, -8080, 22832, -384
1707879954727, 675895, -7888, 17712, 352
1707879954738, 675906, -4416, 11968, 1424
1707879954749, 675917, -2240, 5056, 4144
1707879954760, 675928, -1664, -4880, 7008
1707879954771, 675939, 768, -13248, 8640
1707879954782, 675950, 1728, -25104, 10176
1707879954793, 675961, 2016, -31632, 10144
1707879954804, 675972, 1664, -32480, 9440
1707879954815, 675983, 1184, -28336, 8096
1707879954826, 675994, 800, -23040, 6816
1707879954837, 676005, 592, -17456, 6624
1707879954848, 676016, 144, -10496, 6912
1707879954859, 676027, -736, -5024, 7552
1707879954869, 676038, -1936, 800, 7840
1707879954879, 676049, -4080, 9120, 7376
1707879954892, 676060, -6288, 16864, 5536
1707879954903, 676071, -8272, 23520, 2592
1707879954914, 676082, -8896, 28304, -1104
1707879954925, 676093, -9936, 29152, -3088
1707879954936, 676104, -9456, 28144, -3440
1707879954947, 676115, -9392, 25008, -2528
1707879954957, 676126, -6400, 21200, -1088
1707879954967, 676137, -4864, 15472, 1232
1707879954980, 676148, -4544, 10320, 3680
1707879954991, 676159, -1104, 3040, 6432
1707879955001, 676170, 944, -8592, 7968
1707879955011, 676181, 2448, -19760, 8464
1707879955024, 676192, 3072, -29072, 8048
1707879955035, 676203, 2864, -32528, 6896
1707879955046, 676214, 2240, -32624, 5952
1707879955057, 676225, 1968, -29376, 5088
1707879955068, 676236, 1808, -21152, 6016
1707879955079, 676247, 1120, -13872, 7216
1707879955089, 676258, 176, -7216, 8208
1707879955099, 676269, -192, -768, 8304
1707879955112, 676280, -2000, 4096, 7920
1707879955123, 676291, -3248, 10704, 7344
1707879955134, 676302, -3696, 20336, 4960
1707879955145, 676313, -7808, 26576, 2032
1707879955156, 676324, -9040, 30400, -1664
1707879955167, 676335, -9232, 30752, -3488
1707879955178, 676346, -9296, 29072, -3856
1707879955189, 676357, -8144, 25440, -2240
1707879955199, 676368, -6608, 21104, -944
1707879955209, 676379, -4800, 15696, 768
1707879955222, 676390, -2624, 8272, 3792
1707879955233, 676401, -1200, 1216, 7136
1707879955244, 676412, -64, -6672, 10208
1707879955255, 676423, 1440, -18464, 11680
1707879955266, 676434, 2320, -28384, 10992
1707879955277, 676445, 2608, -32368, 9280
1707879955288, 676456, 2672, -32624, 7392
1707879955299, 676467, 1600, -29040, 6336
1707879955310, 676478, 1632, -23488, 5856
