Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1707879663930, 385099, 7392, 2032, -3104
1707879663942, 385110, 7440, 2064, -3200
1707879663952, 385121, 7504, 2000, -3088
1707879663964, 385132, 7424, 1968, -3184
1707879663974, 385143, 7312, 2016, -3456
1707879663986, 385154, 7520, 1984, -3392
1707879663996, 385165, 7504, 1904, -3328
1707879664008, 385176, 7472, 1904, -3376
1707879664018, 385187, 7504, 1888, -3376
1707879664030, 385198, 7456, 1952, -3456
1707879664040, 385209, 7456, 1904, -3456
1707879664052, 385220, 7584, 2000, -3392
1707879664062, 385231, 7488, 2128, -3376
1707879664074, 385242, 7472, 2128, -3408
1707879664084, 385253, 7536, 2096, -3328
1707879664096, 385264, 7472, 1984, -3056
1707879664106, 385275, 7440, 1904, -3072
1707879664118, 385286, 7488, 1904, -3280
1707879664128, 385297, 7424, 1744, -3312
1707879664140, 385308, 7408, 1824, -3040
1707879664150, 385319, 7344, 1920, -2896
1707879664163, 385330, 7296, 1984, -2896
1707879664173, 385341, 7312, 1952, -2944
1707879664183, 385352, 7296, 1904, -2944
1707879664195, 385363, 7200, 1792, -3136
1707879664205, 385374, 7280, 1888, -3120
1707879664217, 385385, 7376, 2000, -2976
1707879664227, 385396, 7456, 1952, -3344
1707879664239, 385407, 7360, 2048, -3376
1707879664249, 385418, 7408, 1872, -3744
1707879664261, 385429, 7584, 2064, -3680
1707879664271, 385440, 7584, 2336, -3712
1707879664283, 385451, 7680, 2624, -3984
1707879664293, 385462, 7696, 2896, -4368
1707879664305, 385473, 7744, 3008, -4912
1707879664315, 385484, 7760, 3056, -5472
1707879664327, 385495, 7936, 3136, -6480
1707879664337, 385506, 8096, 3232, -7504
1707879664349, 385517, 7952, 3584, -8208
1707879664359, 385528, 7952, 3984, -8336
1707879664371, 385539, 7648, 4320, -7568
1707879664381, 385550, 7568, 4736, -7232
1707879664393, 385561, 6960, 4848, -6608
1707879664403, 385572, 6624, 4720, -4624
1707879664415, 385583, 6640, 4400, -3504
1707879664425, 385594, 5552, 4048, -1392
1707879664437, 385605, 5008, 3296, 1440
1707879664447, 385616, 4336, 2560, 3968
1707879664459, 385627, 3728, 2320, 7184
1707879664469, 385638, 2560, 1984, 10480
1707879664481, 385649, 1520, 1760, 12176
1707879664491, 385660, 944, 1072, 13360
1707879664503, 385671, 768, -304, 14704
1707879664513, 385682, 896, -1936, 16432
1707879664526, 385693, 1472, -3584, 19024
1707879664537, 385704, 1552, -4384, 22624
1707879664548, 385715, 2416, -4320, 24464
1707879664559, 385726, 3936, -4592, 24304
1707879664570, 385737, 4304, -3952, 24016
1707879664581, 385748, 8352, -2992, 24672
1707879664592, 385759, 10896, -1792, 24640
1707879664602, 385770, 11488, -1008, 24288
1707879664612, 385781, 17072, -656, 24208
1707879664625, 385792, 20640, -960, 25056
1707879664635, 385803, 23360, -1536, 25632
1707879664645, 385814, 25808, -2432, 27376
1707879664657, 385825, 29184, -3056, 30608
1707879664667, 385836, 31984, -3008, 32496
1707879664680, 385847, 32608, -2320, 32640
1707879664690, 385858, 32640, -1296, 32640
1707879664700, 385869, 32640, -1296, 32640
1707879664713, 385880, 32640, -432, 32640
1707879664724, 385891, 32640, 1936, 32640
1707879664735, 385902, 32640, 6080, 32640
1707879664746, 385913, 32640, 8528, 32640
1707879664757, 385924, 32640, 6160, 32640
1707879664768, 385935, 32640, 3440, 32640
1707879664779, 385946, 32640, 1568, 32640
1707879664790, 385957, 32640, 1424, 32640
1707879664801, 385968, 32640, 2064, 30400
1707879664812, 385979, 32640, 2816, 23840
1707879664823, 385990, 32640, 2912, 18496
1707879664834, 386001, 30208, 3248, 15664
1707879664845, 386012, 25424, 4128, 12128
1707879664856, 386023, 21488, 4304, 10720
1707879664866, 386034, 18000, 4144, 9376
1707879664876, 386045, 17168, 3216, 9120
1707879664888, 386056, 11520, 3888, 6848
1707879664898, 386067, 9712, 3936, 7488
1707879664910, 386078, 9216, 3408, 8432
1707879664920, 386089, 5680, 3168, 8624
1707879664932, 386100, 4784, 2640, 7472
1707879664942, 386111, 4592, 1616, 5168
1707879664952, 386122, 5296, 368, 4512
1707879664964, 386133, 1616, -1232, 2592
1707879664974, 386144, 2368, -64, 1568
1707879664986, 386155, 416, -1072, 2832
1707879664996, 386166, 800, -80, 3744
1707879665008, 386177, 448, 448, 2656
1707879665018, 386188, 96, 1472, 1616
1707879665031, 386199, 0, 3536, -96
1707879665041, 386210, -496, 3744, -2384
1707879665053, 386221, -464, 4064, -4016
1707879665063, 386232, -576, 3808, -5632
1707879665076, 386243, -1008, 3536, -6176
1707879665086, 386254, -960, 2768, -7056
1707879665096, 386265, -1136, 2624, -7632
1707879665109, 386276, -1136, 2256, -7072
1707879665120, 386287, -1440, 1584, -5568
1707879665131, 386298, -1584, 1008, -4464
1707879665141, 386309, -1872, 768, -4528
1707879665151, 386320, -1936, 336, -4752
1707879665164, 386331, -2304, 1088, -5168
1707879665175, 386342, -2784, 2512, -6640
1707879665186, 386353, -2976, 3504, -6560
1707879665197, 386364, -2880, 3296, -5440
1707879665208, 386375, -2768, 2720, -4320
1707879665219, 386386, -2528, 1232, -3040
1707879665229, 386397, -2384, 240, -2688
1707879665239, 386408, -2544, 752, -3712
1707879665252, 386419, -2624, 2608, -5264
1707879665263, 386430, -3200, 4080, -5568
1707879665274, 386441, -3472, 4784, -3696
1707879665285, 386452, -3536, 5200, -3888
1707879665296, 386463, -3920, 4896, -3968
1707879665307, 386474, -4032, 4864, -5072
1707879665318, 386485, -4208, 5376, -5744
1707879665329, 386496, -4544, 5728, -6384
1707879665340, 386507, -4576, 5792, -6784
1707879665351, 386518, -4736, 5504, -6816
1707879665362, 386529, -4848, 4928, -6080
1707879665373, 386540, -5072, 4064, -4960
1707879665384, 386551, -5136, 3168, -4304
1707879665395, 386562, -5088, 2272, -3920
1707879665406, 386573, -5216, 1808, -3792
1707879665417, 386584, -5440, 2080, -4160
1707879665428, 386595, -5632, 2320, -4464
1707879665439, 386606, -5520, 2336, -4576
1707879665450, 386617, -5856, 2544, -4416
1707879665461, 386628, -6080, 2576, -3984
1707879665472, 386639, -6208, 2192, -3792
1707879665483, 386650, -6144, 1920, -3184
1707879665494, 386661, -6240, 1616, -2928
1707879665505, 386672, -6176, 1568, -3440
1707879665516, 386683, -6624, 1152, -1104
1707879665527, 386694, -6304, 1792, -1792
1707879665538, 386705, -6368, 1216, -1984
1707879665549, 386716, -6208, 1632, -1984
1707879665560, 386727, -6352, 2336, -2656
1707879665571, 386738, -6800, 2736, -2688
1707879665582, 386749, -6688, 3360, -2848
1707879665593, 386760, -6976, 3072, -3056
1707879665604, 386771, -6896, 2560, -2656
1707879665615, 386782, -6864, 1744, -2192
1707879665626, 386793, -6832, 1552, -1824
1707879665637, 386804, -7072, 1664, -1264
1707879665647, 386815, -7280, 1552, -336
1707879665657, 386826, -7296, 1760, 528
1707879665667, 386837, -7840, 2128, 688
1707879665679, 386848, -8016, 2272, 560
1707879665689, 386859, -8080, 2112, 96
1707879665701, 386870, -8176, 2432, 192
1707879665713, 386881, -8112, 2640, 336
1707879665723, 386892, -8096, 2656, -208
1707879665736, 386903, -8080, 2736, -896
1707879665747, 386914, -7920, 2592, -1008
1707879665758, 386925, -7904, 2640, -1056
1707879665768, 386936, -7888, 2560, -912
1707879665778, 386947, -7728, 2272, -720
1707879665791, 386958, -7664, 2208, -832
1707879665802, 386969, -7584, 2272, -1056
1707879665813, 386980, -7472, 2272, -1248
1707879665824, 386991, -7552, 2384, -1232
1707879665834, 387002, -7600, 2464, -960
1707879665844, 387013, -7616, 2688, -1040
1707879665856, 387024, -7616, 2576, -944
1707879665866, 387035, -7552, 2272, -864
1707879665879, 387046, -7408, 2112, -896
1707879665890, 387057, -7312, 2016, -1024
1707879665900, 387068, -7408, 1936, -912
1707879665910, 387079, -7280, 1920, -768
1707879665923, 387090, -7248, 1808, -848
1707879665933, 387101, -7168, 1696, -784
1707879665943, 387112, -7200, 1744, -832
1707879665955, 387123, -7104, 1728, -976
1707879665965, 387134, -7120, 1760, -848
1707879665977, 387145, -7136, 1776, -896
1707879665987, 387156, -7136, 1936, -1072
1707879666000, 387167, -7232, 2016, -992
1707879666011, 387178, -7136, 2144, -1056
1707879666022, 387189, -7056, 2112, -1232
1707879666033, 387200, -7024, 2144, -1456
1707879666044, 387211, -7040, 2144, -1584
1707879666055, 387222, -7024, 2208, -1968
1707879666066, 387233, -6896, 2272, -1856
1707879666077, 387244, -6976, 2368, -1760
1707879666088, 387255, -7120, 2656, -1632
1707879666099, 387266, -7200, 2656, -1552
1707879666110, 387277, -7248, 2672, -1504
1707879666121, 387288, -7184, 2624, -1536
1707879666132, 387299, -7120, 2496, -1520
1707879666143, 387310, -7120, 2368, -1392
1707879666154, 387321, -6944, 2208, -1408
1707879666165, 387332, -7120, 2144, -1264
1707879666176, 387343, -7120, 1968, -1440
1707879666187, 387354, -7264, 1920, -1296
1707879666198, 387365, -7136, 1840, -1296
1707879666209, 387376, -7168, 1904, -1136
1707879666220, 387387, -7152, 1904, -1040
