Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1707879824750, 545919, -5008, 5856, 640
1707879824761, 545930, -4960, 5824, 704
1707879824772, 545941, -4960, 5824, 800
1707879824783, 545952, -4864, 5856, 608
1707879824794, 545963, -4928, 5872, 496
1707879824805, 545974, -4880, 5744, 736
1707879824816, 545985, -4880, 5760, 608
1707879824827, 545996, -4928, 5664, 592
1707879824838, 546007, -4880, 5744, 464
1707879824849, 546018, -4992, 5696, 512
1707879824860, 546029, -4976, 5680, 560
1707879824871, 546040, -4960, 5712, 336
1707879824882, 546051, -4976, 5776, 496
1707879824893, 546062, -4992, 5920, 576
1707879824904, 546073, -5056, 5872, 544
1707879824915, 546084, -4928, 5872, 640
1707879824926, 546095, -4944, 5744, 528
1707879824937, 546106, -4880, 5744, 720
1707879824948, 546117, -4928, 5760, 592
1707879824959, 546128, -4960, 5728, 432
1707879824970, 546139, -4976, 5776, 656
1707879824981, 546150, -4992, 5792, 592
1707879824992, 546161, -4976, 5664, 624
1707879825003, 546172, -4992, 5728, 464
1707879825014, 546183, -5040, 5744, 400
1707879825025, 546194, -4992, 5776, 336
1707879825036, 546205, -5040, 5824, 432
1707879825047, 546216, -5056, 5872, 560
1707879825058, 546227, -5024, 5808, 576
1707879825069, 546238, -5104, 5904, 512
1707879825080, 546249, -5152, 5856, 480
1707879825091, 546260, -5216, 5664, 768
1707879825102, 546271, -5424, 5504, 1216
1707879825113, 546282, -5552, 5264, 1920
1707879825124, 546293, -5680, 5072, 2384
1707879825135, 546304, -6096, 5088, 2976
1707879825146, 546315, -6352, 4944, 3440
1707879825157, 546326, -6240, 4752, 3376
1707879825168, 546337, -6400, 5040, 3952
1707879825179, 546348, -6272, 5216, 3920
1707879825190, 546359, -6256, 5392, 4752
1707879825201, 546370, -6000, 5152, 5520
1707879825212, 546381, -5728, 4912, 5488
1707879825223, 546392, -5184, 4224, 5840
1707879825234, 546403, -5040, 3440, 5808
1707879825245, 546414, -5088, 2016, 5824
1707879825256, 546425, -4016, 1136, 5792
1707879825267, 546436, -3744, 880, 5536
1707879825278, 546447, -3584, 496, 5264
1707879825289, 546458, -2656, 176, 5040
1707879825300, 546469, -2320, -48, 4240
1707879825311, 546480, -2208, -80, 3856
1707879825322, 546491, -1344, 128, 3376
1707879825333, 546502, -976, 176, 2512
1707879825344, 546513, -704, 624, 2256
1707879825355, 546524, -608, 944, 1952
1707879825366, 546535, -32, 928, 1456
1707879825377, 546546, 256, 1424, 656
1707879825388, 546557, 592, 2160, 64
1707879825399, 546568, 912, 2832, -800
1707879825410, 546579, 880, 3488, -1424
1707879825421, 546590, 1040, 4064, -1984
1707879825432, 546601, 1136, 4208, -2704
1707879825443, 546612, 1248, 4144, -2784
1707879825454, 546623, 1472, 4064, -2272
1707879825465, 546634, 1360, 4720, -2176
1707879825476, 546645, 1696, 5424, -2256
1707879825487, 546656, 1728, 6608, -2448
1707879825498, 546667, 1664, 7520, -2800
1707879825509, 546678, 1664, 7824, -2832
1707879825520, 546689, 2032, 7744, -2784
1707879825531, 546700, 2192, 7952, -2752
1707879825542, 546711, 2432, 8080, -2512
1707879825553, 546722, 2320, 8432, -1808
1707879825564, 546733, 2368, 9280, -1584
1707879825574, 546744, 2352, 10000, -1456
1707879825584, 546755, 2448, 10848, -1568
1707879825596, 546766, 2736, 11216, -1616
1707879825606, 546777, 2912, 11568, -1248
1707879825619, 546788, 2912, 11984, -784
1707879825630, 546799, 3040, 12240, -368
1707879825641, 546810, 3152, 12352, -416
1707879825652, 546821, 3152, 12816, -144
1707879825663, 546832, 3216, 12928, 336
1707879825674, 546843, 3328, 12608, 848
1707879825685, 546854, 3632, 12320, 1200
1707879825696, 546865, 3728, 12112, 1856
1707879825707, 546876, 3856, 12352, 1984
1707879825718, 546887, 3888, 13056, 2528
1707879825729, 546898, 3648, 13824, 2816
1707879825740, 546909, 3696, 14000, 3056
1707879825751, 546920, 3760, 13744, 3184
1707879825762, 546931, 3872, 13216, 3648
1707879825773, 546942, 4000, 12624, 3840
1707879825784, 546953, 4160, 12624, 3792
1707879825795, 546964, 4192, 12960, 4144
1707879825806, 546975, 4272, 13248, 5184
1707879825817, 546986, 3904, 13472, 6160
1707879825828, 546997, 3776, 13712, 6480
1707879825837, 547008, 3616, 14192, 6400
1707879825850, 547019, 3120, 14576, 6544
1707879825861, 547030, 2976, 14800, 6704
1707879825872, 547041, 2992, 14672, 6080
1707879825883, 547052, 3088, 13856, 5840
1707879825894, 547063, 3120, 12928, 6320
1707879825905, 547074, 3104, 12480, 7344
1707879825916, 547085, 2848, 12592, 8128
1707879825927, 547096, 2528, 13056, 8848
1707879825938, 547107, 2320, 13392, 9232
1707879825949, 547118, 2416, 13120, 9376
1707879825959, 547129, 2464, 12048, 10096
1707879825969, 547140, 3024, 10864, 10864
1707879825982, 547151, 3056, 9824, 11632
1707879825993, 547162, 3184, 9184, 12128
1707879826004, 547173, 2656, 8864, 12400
1707879826015, 547184, 2448, 8624, 12160
1707879826026, 547195, 2608, 8128, 11952
1707879826037, 547206, 2512, 7232, 11920
1707879826048, 547217, 2352, 6240, 12224
1707879826059, 547228, 2208, 5808, 12384
1707879826070, 547239, 2032, 5776, 11888
1707879826081, 547250, 1824, 5568, 11056
1707879826092, 547261, 1760, 5008, 10960
1707879826103, 547272, 1568, 4304, 11040
1707879826114, 547283, 1488, 3344, 10784
1707879826125, 547294, 1296, 2832, 10304
1707879826136, 547305, 1200, 2080, 9120
1707879826147, 547316, 1040, 1696, 7888
1707879826158, 547327, 480, 2736, 7984
1707879826169, 547338, 208, 3648, 9040
1707879826180, 547349, 112, 3888, 9552
1707879826191, 547360, 16, 3472, 9488
1707879826202, 547371, -32, 2432, 8512
1707879826213, 547382, 0, 1808, 7520
1707879826224, 547393, -112, 1632, 5904
1707879826235, 547404, -640, 2016, 4896
1707879826246, 547415, -912, 2304, 4656
1707879826257, 547426, -1328, 2528, 4352
1707879826268, 547437, -1680, 2864, 4064
1707879826279, 547448, -1920, 2800, 4080
1707879826290, 547459, -2032, 2448, 4144
1707879826301, 547470, -1920, 2304, 3952
1707879826312, 547481, -2480, 2224, 3968
1707879826323, 547492, -2688, 1984, 3952
1707879826334, 547503, -2736, 2016, 3744
1707879826345, 547514, -2848, 2144, 3440
1707879826356, 547525, -2896, 2608, 3264
1707879826367, 547536, -2800, 2832, 2832
1707879826378, 547547, -3008, 2960, 2352
1707879826389, 547558, -3024, 2816, 2288
1707879826400, 547569, -3200, 2832, 2240
1707879826411, 547580, -3200, 2960, 2240
1707879826422, 547591, -3264, 3504, 2224
1707879826433, 547602, -3232, 3936, 1824
1707879826444, 547613, -3312, 4160, 1520
1707879826455, 547624, -3456, 4336, 928
1707879826466, 547635, -3424, 4192, 800
1707879826477, 547646, -3296, 4064, 784
1707879826488, 547657, -3344, 3936, 1120
1707879826499, 547668, -3216, 4000, 928
1707879826510, 547679, -3184, 4160, 656
1707879826521, 547690, -3200, 4464, 256
1707879826532, 547701, -3280, 4768, 80
1707879826543, 547712, -3344, 4528, -304
1707879826554, 547723, -3312, 4096, -240
1707879826565, 547734, -3104, 3680, -80
1707879826576, 547745, -2992, 3536, 96
1707879826587, 547756, -2960, 3728, -64
1707879826598, 547767, -2960, 3936, -352
1707879826609, 547778, -3040, 4032, -448
1707879826620, 547789, -2992, 4048, -688
1707879826631, 547800, -3008, 4192, -896
1707879826641, 547811, -2960, 4368, -1472
1707879826651, 547822, -3056, 4352, -1840
1707879826663, 547833, -3072, 4480, -1936
1707879826673, 547844, -3200, 4320, -2192
1707879826685, 547855, -3264, 4112, -2176
1707879826695, 547866, -3136, 3760, -2384
1707879826707, 547877, -3248, 3760, -2752
1707879826717, 547888, -3232, 4016, -2864
1707879826729, 547899, -3440, 4608, -2896
1707879826739, 547910, -3520, 5232, -3200
1707879826751, 547921, -3616, 5680, -3728
1707879826761, 547932, -3952, 6400, -4176
1707879826773, 547943, -4144, 6608, -4336
1707879826783, 547954, -4208, 6624, -4224
1707879826795, 547965, -4400, 6576, -3856
1707879826805, 547976, -4400, 6496, -3600
1707879826817, 547987, -4352, 6640, -3376
1707879826827, 547998, -4368, 7056, -3232
1707879826839, 548009, -4640, 7312, -2960
1707879826849, 548020, -4752, 7008, -2832
1707879826861, 548031, -4768, 6528, -2688
1707879826871, 548042, -4752, 6272, -2432
1707879826883, 548053, -4816, 6160, -1984
1707879826893, 548064, -4768, 5984, -1776
1707879826905, 548075, -4880, 5984, -1792
1707879826915, 548086, -4976, 6032, -1440
1707879826927, 548097, -5024, 6048, -1200
1707879826937, 548108, -5152, 5936, -896
1707879826950, 548119, -5072, 5632, -480
1707879826961, 548130, -4960, 5648, -592
1707879826972, 548141, -5008, 6000, -576
1707879826983, 548152, -5104, 6272, -304
1707879826994, 548163, -5136, 6480, -256
1707879827005, 548174, -5056, 6496, -320
1707879827016, 548185, -5168, 6320, -160
1707879827027, 548196, -5008, 6032, -16
1707879827038, 548207, -4928, 5776, 80
1707879827049, 548218, -4960, 5616, 48
1707879827060, 548229, -4944, 5520, 160
1707879827071, 548240, -4960, 5536, 160
1707879827082, 548251, -5072, 5616, 48
1707879827093, 548262, -5008, 5648, 48
1707879827104, 548273, -4992, 5744, -48
1707879827115, 548284, -5152, 5936, -176
1707879827126, 548295, -5152, 5904, -112
1707879827137, 548306, -5184, 5936, -192
1707879827148, 548317, -4960, 5744, 48
1707879827159, 548328, -4992, 5680, 32
1707879827170, 548339, -4960, 5648, -144
1707879827181, 548350, -5056, 5728, -128
1707879827192, 548361, -5104, 5728, 176
1707879827203, 548372, -5056, 5680, 256
1707879827214, 548383, -5056, 5744, 256
1707879827225, 548394, -5040, 5744, 352
1707879827236, 548405, -4912, 5936, 112
1707879827247, 548416, -5152, 6048, -16
1707879827258, 548427, -5168, 6064, 240
1707879827269, 548438, -5168, 5920, 144
1707879827280, 548449, -5056, 5840, 112
1707879827291, 548460, -5296, 6048, 240
1707879827302, 548471, -5200, 6176, 224
1707879827313, 548482, -5184, 6272, 64
1707879827324, 548493, -5168, 6016, -80
1707879827335, 548504, -5056, 5920, 208
1707879827346, 548515, -5040, 5888, 224
1707879827357, 548526, -5040, 5808, 256
1707879827368, 548537, -5040, 5808, 192
1707879827379, 548548, -5104, 5920, 128
1707879827390, 548559, -5088, 5904, 144
1707879827401, 548570, -5024, 5904, 96
1707879827412, 548581, -5104, 5936, 0
1707879827423, 548592, -5104, 5888, 208
1707879827434, 548603, -5056, 5856, 192
1707879827445, 548614, -4992, 6000, 224
1707879827456, 548625, -5008, 6144, 208
1707879827467, 548636, -5072, 6064, 192
1707879827478, 548647, -4976, 5920, 32
1707879827489, 548658, -4944, 5872, 160
1707879827500, 548669, -4960, 5888, 176
1707879827511, 548680, -5024, 5760, 32
1707879827522, 548691, -4944, 5696, 16
1707879827533, 548702, -4944, 5760, 64
1707879827544, 548713, -4992, 5664, -48
1707879827555, 548724, -4944, 5712, -32
1707879827566, 548735, -4992, 5696, -16
1707879827577, 548746, -5056, 5840, 32
1707879827588, 548757, -4976, 5792, -16
1707879827599, 548768, -4928, 5552, -32
1707879827610, 548779, -4960, 5728, -160
1707879827621, 548790, -4896, 5744, -16
1707879827632, 548801, -4944, 5536, -112
1707879827643, 548812, -4944, 5504, -64
1707879827654, 548823, -4896, 5584, -144
1707879827665, 548834, -4944, 5696, 80
1707879827676, 548845, -4960, 5856, -32
1707879827687, 548856, -4896, 5840, -16
1707879827698, 548867, -4896, 5680, -16
1707879827709, 548878, -4816, 5760, 16
1707879827720, 548889, -4912, 5744, 0
1707879827731, 548900, -4816, 5696, -32
1707879827742, 548911, -4816, 5648, -64
1707879827753, 548922, -4944, 5712, -16
1707879827764, 548933, -4864, 5728, -112
1707879827775, 548944, -4784, 5680, -224
1707879827786, 548955, -4816, 5728, -224
1707879827797, 548966, -4816, 5792, -80
1707879827808, 548977, -4912, 5824, -48
1707879827819, 548988, -4928, 5856, -64
1707879827830, 548999, -4976, 5760, -16
1707879827841, 549010, -4864, 5728, 96
1707879827852, 549021, -4960, 5872, -128
1707879827863, 549032, -4912, 5968, -112
1707879827874, 549043, -4896, 6128, -192
1707879827885, 549054, -4960, 6224, -224
1707879827896, 549065, -4928, 6096, -112
1707879827907, 549076, -4864, 5936, -128
1707879827918, 549087, -4832, 5872, -112
1707879827929, 549098, -4896, 5856, -32
1707879827940, 549109, -4896, 5856, -48
1707879827951, 549120, -4864, 5920, -96
1707879827962, 549131, -4768, 5936, -128
1707879827973, 549142, -4768, 5824, -400
1707879827984, 549153, -4768, 5728, -112
