Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1707879547926, 269093, 96, 7616, 832
1707879547937, 269104, 48, 7504, 752
1707879547948, 269115, 112, 7440, 736
1707879547959, 269126, 112, 7440, 848
1707879547970, 269137, 80, 7584, 896
1707879547981, 269148, 64, 7664, 960
1707879547992, 269159, 48, 7792, 944
1707879548003, 269170, 128, 7952, 768
1707879548014, 269181, 128, 7904, 736
1707879548025, 269192, 128, 7808, 624
1707879548036, 269203, 80, 7856, 720
1707879548047, 269214, 80, 7888, 816
1707879548058, 269225, 128, 7840, 848
1707879548069, 269236, 128, 7808, 880
1707879548080, 269247, 112, 7856, 928
1707879548091, 269258, 160, 7712, 992
1707879548102, 269269, 192, 7680, 1008
1707879548113, 269280, 208, 7552, 800
1707879548124, 269291, 256, 7536, 768
1707879548135, 269302, 192, 7488, 832
1707879548146, 269313, 144, 7504, 880
1707879548157, 269324, 208, 7616, 928
1707879548168, 269335, 112, 7616, 832
1707879548179, 269346, 192, 7744, 656
1707879548190, 269357, 80, 7776, 688
1707879548201, 269368, 96, 7872, 768
1707879548212, 269379, 64, 7840, 768
1707879548223, 269390, 144, 7808, 944
1707879548234, 269401, 160, 7792, 944
1707879548245, 269412, 112, 7856, 1024
1707879548256, 269423, 64, 7920, 992
1707879548267, 269434, 96, 7984, 944
1707879548278, 269445, 192, 8080, 896
1707879548289, 269456, 64, 8144, 752
1707879548300, 269467, 96, 8080, 288
1707879548311, 269478, 112, 7968, 672
1707879548322, 269489, 64, 7792, 928
1707879548333, 269500, -32, 7536, 1024
1707879548344, 269511, 48, 7616, 1184
1707879548355, 269522, -16, 7488, 1104
1707879548366, 269533, 32, 7520, 1232
1707879548377, 269544, -16, 7504, 1312
1707879548388, 269555, -144, 7520, 1280
1707879548399, 269566, -96, 7488, 1264
1707879548410, 269577, -240, 7536, 1104
1707879548421, 269588, -432, 7632, 1264
1707879548432, 269599, -656, 7840, 1440
1707879548443, 269610, -848, 7936, 1584
1707879548454, 269621, -832, 7728, 1728
1707879548465, 269632, -736, 7520, 2272
1707879548476, 269643, -1104, 7664, 3072
1707879548487, 269654, -1280, 8016, 4352
1707879548498, 269665, -1360, 8656, 4800
1707879548509, 269676, -2048, 9344, 5888
1707879548519, 269687, -2608, 10016, 6992
1707879548529, 269698, -2688, 9888, 7168
1707879548542, 269709, -3088, 9488, 7024
1707879548553, 269720, -3440, 8896, 7136
1707879548564, 269731, -3456, 8336, 6832
1707879548575, 269742, -3200, 7328, 7056
1707879548586, 269753, -2720, 5760, 6528
1707879548597, 269764, -2128, 4864, 5584
1707879548608, 269775, -1792, 4688, 4912
1707879548617, 269786, -1024, 5184, 3984
1707879548630, 269797, -240, 5632, 3008
1707879548641, 269808, 656, 6048, 1648
1707879548652, 269819, 704, 6928, -752
1707879548663, 269830, 2256, 7792, -2528
1707879548674, 269841, 2768, 8448, -4816
1707879548685, 269852, 2928, 9360, -6304
1707879548696, 269863, 4000, 9600, -7872
1707879548706, 269874, 5072, 9504, -10064
1707879548716, 269885, 5200, 8672, -12128
1707879548728, 269896, 7392, 7456, -13792
1707879548738, 269907, 8960, 5920, -16064
1707879548750, 269918, 10512, 5840, -18336
1707879548760, 269929, 11408, 7296, -19760
1707879548772, 269940, 12816, 9936, -20336
1707879548784, 269951, 13856, 11792, -21760
1707879548794, 269962, 15520, 12112, -21072
1707879548804, 269973, 17536, 11872, -18624
1707879548816, 269984, 19280, 11952, -16080
1707879548826, 269995, 21120, 12320, -14144
1707879548838, 270006, 21456, 12304, -12256
1707879548848, 270017, 25312, 12400, -10256
1707879548860, 270028, 26896, 13056, -7088
1707879548870, 270039, 27360, 13792, -5104
1707879548882, 270050, 29664, 13760, -3600
1707879548892, 270061, 30544, 13888, -1504
1707879548904, 270072, 30688, 13488, -256
1707879548914, 270083, 31856, 13216, 432
1707879548926, 270094, 32512, 13440, 1152
1707879548936, 270105, 32640, 15152, -1888
1707879548948, 270116, 32640, 10992, 3024
1707879548958, 270127, 32640, 6208, 5264
1707879548971, 270138, 32640, 4080, 7936
1707879548981, 270149, 32640, -720, 14240
1707879548991, 270160, 31888, 6624, 9104
1707879549003, 270171, 31040, 10752, 6784
1707879549013, 270182, 30944, 12352, 8160
1707879549025, 270193, 30976, 9424, 12304
1707879549035, 270204, 30864, 3616, 16448
1707879549047, 270215, 30096, -832, 18480
1707879549057, 270226, 29888, -2304, 18416
1707879549069, 270237, 25456, -2896, 18896
1707879549079, 270248, 22896, -2304, 21808
1707879549092, 270259, 22304, 448, 23376
1707879549102, 270270, 16448, 2512, 23232
1707879549112, 270281, 13888, 3616, 20464
1707879549124, 270292, 12192, 3600, 17728
1707879549134, 270303, 11376, 3440, 16032
1707879549146, 270314, 10256, 3904, 14304
1707879549156, 270325, 9552, 4384, 12896
1707879549169, 270336, 8704, 4512, 11472
1707879549180, 270347, 7648, 4688, 9744
1707879549191, 270358, 7456, 4576, 8976
1707879549202, 270369, 7440, 4336, 8128
1707879549213, 270380, 7504, 4096, 6912
1707879549224, 270391, 7616, 4080, 6288
1707879549235, 270402, 7888, 2912, 6224
1707879549246, 270413, 7984, 2464, 7808
1707879549257, 270424, 8304, 2480, 8800
1707879549268, 270435, 8240, 2560, 10224
1707879549279, 270446, 8224, 496, 11584
1707879549289, 270457, 8336, -1520, 12256
1707879549299, 270468, 8640, -4816, 13280
1707879549311, 270479, 8416, -7488, 14048
1707879549321, 270490, 7744, -9744, 14784
1707879549333, 270501, 6240, -11328, 15184
1707879549343, 270512, 4720, -11488, 15536
1707879549355, 270523, 4480, -11168, 14752
1707879549365, 270534, 3760, -10832, 13760
1707879549377, 270545, 2848, -9664, 13024
1707879549387, 270556, 1232, -7440, 12496
1707879549400, 270567, 992, -4464, 12208
1707879549411, 270578, 880, -3888, 11984
1707879549421, 270589, -848, -2512, 12400
1707879549431, 270600, -1200, -2160, 10176
1707879549443, 270611, -1296, -2672, 5984
1707879549453, 270622, -1600, -1840, 4128
1707879549466, 270633, -1696, -16, 5440
1707879549477, 270644, -2672, 800, 7296
1707879549488, 270655, -2720, 1584, 7744
1707879549499, 270666, -3504, 2192, 7936
1707879549510, 270677, -3680, 2400, 7184
1707879549521, 270688, -3536, 2112, 6336
1707879549532, 270699, -3648, 2288, 6000
1707879549543, 270710, -3952, 2944, 5984
1707879549554, 270721, -4192, 3568, 5664
1707879549565, 270732, -4208, 3680, 5104
1707879549576, 270743, -4096, 3712, 4544
1707879549587, 270754, -3968, 4048, 4576
1707879549598, 270765, -4128, 4288, 4944
1707879549609, 270776, -4144, 4384, 5744
1707879549620, 270787, -4112, 4160, 6064
1707879549631, 270798, -3952, 3824, 5808
1707879549642, 270809, -3824, 3616, 5792
1707879549653, 270820, -3744, 4128, 5440
1707879549664, 270831, -4000, 4560, 5424
1707879549675, 270842, -3984, 4656, 5840
1707879549686, 270853, -3856, 4528, 5664
1707879549697, 270864, -3696, 4384, 5424
1707879549708, 270875, -3504, 4352, 5280
1707879549719, 270886, -3440, 4336, 5424
1707879549730, 270897, -3424, 4240, 5600
1707879549741, 270908, -3376, 4288, 5328
1707879549752, 270919, -3392, 4400, 5056
1707879549763, 270930, -3392, 4624, 4736
1707879549774, 270941, -3440, 5056, 4352
1707879549785, 270952, -3456, 5232, 4016
1707879549796, 270963, -3488, 5472, 3712
1707879549807, 270974, -3424, 5232, 3664
1707879549818, 270985, -3296, 4896, 3632
1707879549827, 270996, -3376, 4912, 2896
1707879549840, 271007, -3344, 4608, 3520
1707879549851, 271018, -3440, 5120, 3872
1707879549862, 271029, -3584, 5568, 3936
1707879549873, 271040, -3648, 5808, 3888
1707879549884, 271051, -3664, 5824, 3744
1707879549895, 271062, -3488, 5664, 3568
1707879549906, 271073, -3440, 5440, 3856
1707879549917, 271084, -3328, 5264, 4128
1707879549928, 271095, -3376, 5088, 4016
1707879549939, 271106, -3440, 5408, 4272
1707879549950, 271117, -3408, 5728, 4384
1707879549961, 271128, -3520, 6064, 4128
1707879549972, 271139, -3392, 6016, 3952
1707879549983, 271150, -3312, 5824, 3680
1707879549994, 271161, -3440, 5840, 3360
1707879550005, 271172, -3248, 5728, 3408
1707879550016, 271183, -3280, 5680, 3472
1707879550027, 271194, -3136, 5728, 3408
1707879550038, 271205, -3200, 5616, 3600
1707879550049, 271216, -3216, 5760, 3536
1707879550060, 271227, -3280, 5920, 3584
1707879550071, 271238, -3248, 6112, 3392
1707879550082, 271249, -3296, 6528, 3488
1707879550093, 271260, -3296, 6544, 3536
1707879550104, 271271, -3104, 6272, 3440
1707879550115, 271282, -3136, 6416, 3344
1707879550126, 271293, -3120, 6240, 3088
1707879550137, 271304, -3136, 6288, 3152
1707879550148, 271315, -3216, 6416, 3040
1707879550159, 271326, -3216, 6416, 3120
1707879550170, 271337, -3136, 6400, 3184
1707879550181, 271348, -3200, 6464, 3392
1707879550192, 271359, -3248, 6560, 3440
1707879550203, 271370, -3216, 6560, 3408
1707879550214, 271381, -3216, 6576, 3168
1707879550225, 271392, -3200, 6512, 3072
1707879550236, 271403, -3120, 6304, 3152
1707879550247, 271414, -3280, 6096, 3456
1707879550258, 271425, -3088, 5888, 3664
1707879550269, 271436, -3024, 5904, 3440
1707879550280, 271447, -3104, 6000, 3552
1707879550291, 271458, -3168, 6208, 3488
1707879550302, 271469, -3152, 6480, 3840
1707879550313, 271480, -3136, 6352, 3808
1707879550324, 271491, -3088, 6112, 3664
1707879550335, 271502, -3104, 6000, 3520
1707879550346, 271513, -3056, 6032, 3440
1707879550357, 271524, -3024, 5856, 3136
1707879550368, 271535, -3088, 5728, 3104
1707879550379, 271546, -3072, 5856, 3104
1707879550390, 271557, -3168, 5968, 3376
1707879550401, 271568, -3136, 6160, 3328
1707879550410, 271579, -3168, 6160, 3472
1707879550423, 271590, -3088, 6032, 3456
1707879550434, 271601, -3168, 6032, 3424
