Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1707879756100, 477268, 5648, 4608, 2912
1707879756111, 477279, 5568, 4608, 3024
1707879756122, 477290, 5648, 4752, 3040
1707879756133, 477301, 5600, 4912, 3248
1707879756144, 477312, 5616, 4944, 2976
1707879756155, 477323, 5552, 4960, 2976
1707879756166, 477334, 5568, 4912, 2976
1707879756177, 477345, 5664, 4880, 3024
1707879756188, 477356, 5632, 4768, 3056
1707879756199, 477367, 5600, 4688, 3136
1707879756210, 477378, 5584, 4688, 3216
1707879756221, 477389, 5584, 4640, 3088
1707879756232, 477400, 5440, 4688, 3024
1707879756243, 477411, 5632, 4816, 3088
1707879756254, 477422, 5648, 4896, 3248
1707879756265, 477433, 5648, 4928, 3008
1707879756276, 477444, 5584, 4928, 2992
1707879756286, 477455, 5648, 4720, 2976
1707879756296, 477466, 5632, 4768, 2992
1707879756309, 477477, 5680, 4624, 2944
1707879756320, 477488, 5744, 4608, 2928
1707879756331, 477499, 5600, 4656, 3056
1707879756342, 477510, 5552, 4736, 2960
1707879756353, 477521, 5520, 4768, 2896
1707879756364, 477532, 5552, 4704, 2960
1707879756375, 477543, 5584, 4816, 3072
1707879756386, 477554, 5568, 4848, 2960
1707879756397, 477565, 5584, 4768, 2976
1707879756408, 477576, 5616, 4784, 3040
1707879756419, 477587, 5600, 4736, 3120
1707879756430, 477598, 5616, 4784, 3040
1707879756441, 477609, 5584, 4736, 3040
1707879756452, 477620, 5744, 4752, 3152
1707879756463, 477631, 5584, 4688, 3120
1707879756474, 477642, 5568, 4624, 3360
1707879756485, 477653, 5600, 4704, 3232
1707879756496, 477664, 5552, 4752, 3136
1707879756507, 477675, 5520, 4784, 2944
1707879756519, 477686, 5520, 4816, 3040
1707879756527, 477697, 5520, 4752, 3200
1707879756540, 477708, 5664, 4752, 3216
1707879756551, 477719, 5600, 4656, 3104
1707879756562, 477730, 5616, 4576, 3120
1707879756573, 477741, 5568, 4624, 3120
1707879756584, 477752, 5584, 4800, 3136
1707879756595, 477763, 5568, 4816, 3088
1707879756606, 477774, 5648, 4752, 3008
1707879756617, 477785, 5520, 4784, 3200
1707879756628, 477796, 5552, 4784, 2960
1707879756639, 477807, 5584, 4720, 2960
1707879756650, 477818, 5568, 4704, 3120
1707879756661, 477829, 5584, 4624, 3120
1707879756672, 477840, 5600, 4688, 3040
1707879756683, 477851, 5520, 4720, 3024
1707879756694, 477862, 5632, 4784, 3312
1707879756705, 477873, 5568, 4800, 3088
1707879756716, 477884, 5568, 4784, 3120
1707879756727, 477895, 5584, 4832, 3216
1707879756738, 477906, 5552, 4784, 3168
1707879756749, 477917, 5568, 4752, 3120
1707879756760, 477928, 5520, 4816, 3120
1707879756771, 477939, 5552, 4864, 3168
1707879756782, 477950, 5664, 4784, 2960
1707879756793, 477961, 5760, 4736, 3040
1707879756804, 477972, 5552, 4816, 3072
1707879756815, 477983, 5600, 4704, 2752
1707879756826, 477994, 5520, 4752, 3040
1707879756837, 478005, 5568, 4784, 3104
1707879756848, 478016, 5600, 4816, 3200
1707879756859, 478027, 5568, 4768, 3008
1707879756870, 478038, 5568, 4768, 2992
1707879756881, 478049, 5456, 4720, 3040
1707879756892, 478060, 5536, 4784, 2992
1707879756903, 478071, 5536, 4752, 2928
1707879756914, 478082, 5616, 4720, 3184
1707879756925, 478093, 5616, 4704, 3024
1707879756936, 478104, 5600, 4736, 3008
1707879756947, 478115, 5424, 4736, 2976
1707879756958, 478126, 5552, 4704, 2992
1707879756969, 478137, 5552, 4640, 2800
1707879756980, 478148, 5536, 4672, 3040
1707879756991, 478159, 5616, 4672, 3056
1707879757002, 478170, 5648, 4816, 3104
1707879757013, 478181, 5760, 4800, 3056
1707879757024, 478192, 5536, 4752, 3040
1707879757035, 478203, 5616, 4720, 2864
1707879757046, 478214, 5616, 4704, 3152
1707879757057, 478225, 5600, 4704, 3152
1707879757068, 478236, 5632, 4544, 3056
1707879757079, 478247, 5616, 4608, 3024
1707879757090, 478258, 5600, 4720, 3040
1707879757101, 478269, 5568, 4784, 3008
1707879757112, 478280, 5584, 4832, 2992
1707879757123, 478291, 5552, 4944, 2928
1707879757134, 478302, 5488, 4960, 3104
1707879757145, 478313, 5552, 4896, 2976
1707879757156, 478324, 5568, 4944, 3200
1707879757167, 478335, 5504, 4848, 3104
1707879757178, 478346, 5568, 4752, 3024
1707879757189, 478357, 5584, 4704, 3040
1707879757200, 478368, 5568, 4704, 3248
1707879757211, 478379, 5536, 4736, 3248
1707879757222, 478390, 5616, 4784, 3152
1707879757233, 478401, 5568, 4752, 3184
1707879757244, 478412, 5536, 4800, 3168
1707879757255, 478423, 5520, 4880, 3040
1707879757266, 478434, 5536, 4848, 3072
1707879757277, 478445, 5552, 4800, 3088
1707879757288, 478456, 5568, 4752, 3104
1707879757299, 478467, 5568, 4656, 3024
1707879757310, 478478, 5600, 4608, 3104
1707879757321, 478489, 5712, 4640, 3104
1707879757332, 478500, 5616, 4704, 3072
1707879757343, 478511, 5552, 4704, 2912
1707879757354, 478522, 5568, 4704, 3120
1707879757365, 478533, 5536, 4720, 3088
1707879757376, 478544, 5552, 4752, 3024
1707879757387, 478555, 5536, 4704, 3040
1707879757398, 478566, 5584, 4736, 3072
1707879757409, 478577, 5504, 4656, 3056
1707879757420, 478588, 5616, 4640, 3136
1707879757431, 478599, 5600, 4688, 3040
1707879757442, 478610, 5584, 4768, 3312
1707879757452, 478621, 5520, 4736, 3168
1707879757462, 478632, 5536, 4768, 3216
1707879757475, 478643, 5584, 4800, 3136
1707879757486, 478654, 5584, 4768, 3056
1707879757497, 478665, 5568, 4736, 3200
1707879757508, 478676, 5584, 4704, 3136
1707879757519, 478687, 5552, 4752, 3056
1707879757530, 478698, 5520, 4816, 3008
1707879757541, 478709, 5616, 4800, 3056
1707879757552, 478720, 5600, 4832, 3152
1707879757563, 478731, 5616, 4720, 3312
1707879757574, 478742, 5696, 4816, 3168
1707879757585, 478753, 5584, 4832, 3104
1707879757596, 478764, 5600, 4880, 2864
1707879757607, 478775, 5552, 4864, 2992
1707879757618, 478786, 5600, 4720, 3040
1707879757629, 478797, 5680, 4640, 3184
1707879757640, 478808, 5616, 4704, 3024
1707879757651, 478819, 5600, 4688, 3120
1707879757662, 478830, 5424, 4736, 3104
1707879757673, 478841, 5616, 4784, 3024
1707879757684, 478852, 5664, 4736, 3056
1707879757695, 478863, 5856, 4736, 3008
1707879757706, 478874, 5600, 4736, 3072
1707879757717, 478885, 5584, 4752, 2992
1707879757728, 478896, 5536, 4736, 3024
1707879757739, 478907, 5632, 4784, 2976
1707879757750, 478918, 5584, 4848, 2832
1707879757761, 478929, 5552, 4736, 3040
1707879757772, 478940, 5584, 4752, 3040
1707879757783, 478951, 5536, 4736, 3120
1707879757794, 478962, 5616, 4640, 3072
1707879757805, 478973, 5600, 4624, 3120
1707879757816, 478984, 5584, 4768, 3328
1707879757827, 478995, 5568, 4752, 3104
1707879757838, 479006, 5600, 4704, 3056
1707879757849, 479017, 5600, 4720, 3136
1707879757860, 479028, 5600, 4752, 3168
1707879757871, 479039, 5584, 4832, 3184
1707879757882, 479050, 5648, 4944, 3216
1707879757893, 479061, 5536, 4928, 3168
1707879757904, 479072, 5504, 4928, 3136
1707879757915, 479083, 5600, 4928, 3200
1707879757926, 479094, 5520, 4864, 3152
1707879757937, 479105, 5536, 4864, 2848
1707879757948, 479116, 5408, 4848, 3120
1707879757959, 479127, 5584, 4800, 3104
1707879757970, 479138, 5536, 4848, 3152
1707879757981, 479149, 5584, 4752, 3088
1707879757992, 479160, 5552, 4672, 3136
1707879758003, 479171, 5664, 4720, 3248
1707879758014, 479182, 5600, 4672, 3104
1707879758025, 479193, 5552, 4704, 3136
1707879758036, 479204, 5664, 4592, 3104
1707879758047, 479215, 5648, 4608, 3088
