Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1707879811220, 532389, -4640, 6064, 528
1707879811231, 532400, -4592, 6032, 608
1707879811242, 532411, -4672, 6048, 560
1707879811253, 532422, -4608, 6016, 752
1707879811264, 532433, -4576, 6112, 864
1707879811275, 532444, -4496, 6032, 800
1707879811286, 532455, -4576, 6080, 768
1707879811297, 532466, -4560, 6032, 512
1707879811308, 532477, -4688, 6208, 624
1707879811319, 532488, -4656, 6288, 672
1707879811330, 532499, -4608, 6160, 592
1707879811341, 532510, -4656, 5984, 528
1707879811352, 532521, -4560, 6000, 496
1707879811363, 532532, -4640, 5968, 592
1707879811374, 532543, -4608, 6032, 512
1707879811385, 532554, -4656, 6144, 384
1707879811396, 532565, -4688, 6272, 272
1707879811407, 532576, -4688, 6208, 400
1707879811418, 532587, -4720, 6240, 368
1707879811429, 532598, -4624, 6208, 288
1707879811440, 532609, -4736, 6176, 368
1707879811451, 532620, -4752, 6144, 352
1707879811462, 532631, -4720, 6192, 368
1707879811473, 532642, -4768, 6208, 432
1707879811484, 532653, -4752, 6240, 304
1707879811495, 532664, -4672, 6144, 80
1707879811506, 532675, -4864, 6032, 144
1707879811517, 532686, -5056, 6128, 128
1707879811528, 532697, -5232, 6064, 400
1707879811539, 532708, -5392, 6192, 352
1707879811550, 532719, -5616, 6144, 336
1707879811561, 532730, -5760, 6224, 576
1707879811572, 532741, -5824, 6304, 896
1707879811583, 532752, -6016, 6240, 1152
1707879811594, 532763, -6000, 6112, 1440
1707879811605, 532774, -6032, 5840, 2208
1707879811616, 532785, -5968, 5680, 3648
1707879811627, 532796, -6064, 5616, 4320
1707879811638, 532807, -5888, 5584, 5504
1707879811649, 532818, -5840, 5392, 5936
1707879811660, 532829, -5696, 5248, 6832
1707879811671, 532840, -5424, 4864, 7488
1707879811682, 532851, -5408, 4496, 7584
1707879811693, 532862, -4848, 4336, 7408
1707879811704, 532873, -4448, 4544, 7072
1707879811715, 532884, -4080, 4336, 6208
1707879811726, 532895, -3936, 3616, 6032
1707879811737, 532906, -3184, 2016, 6720
1707879811748, 532917, -2800, 1472, 6816
1707879811759, 532928, -2384, 1216, 6416
1707879811770, 532939, -1952, 1904, 4816
1707879811781, 532950, -1792, 2768, 3296
1707879811792, 532961, -1728, 3712, 2064
1707879811803, 532972, -1840, 4112, 1088
1707879811814, 532983, -1504, 3920, 560
1707879811825, 532994, -1264, 3360, 608
1707879811836, 533005, -1232, 2768, 384
1707879811846, 533016, -896, 2640, 0
1707879811856, 533027, -704, 2912, -688
1707879811869, 533038, -752, 2912, -1008
1707879811880, 533049, -448, 2912, -1584
1707879811891, 533060, -416, 2880, -2512
1707879811902, 533071, -208, 2672, -2576
1707879811913, 533082, -96, 2528, -2176
1707879811924, 533093, 96, 2672, -1824
1707879811935, 533104, 80, 3104, -1664
1707879811946, 533115, 176, 3872, -2000
1707879811957, 533126, 64, 5232, -2960
1707879811968, 533137, -80, 6192, -2896
1707879811979, 533148, -16, 6272, -2496
1707879811990, 533159, 32, 5232, -1424
1707879812001, 533170, 944, 4976, -880
1707879812012, 533181, 1136, 5216, -432
1707879812023, 533192, 1184, 6432, -240
1707879812034, 533203, 1264, 8000, -800
1707879812045, 533214, 1184, 9456, -1600
1707879812056, 533225, 1264, 9424, -1696
1707879812067, 533236, 1600, 8768, -1184
1707879812078, 533247, 1760, 7952, -496
1707879812089, 533258, 1936, 7856, 64
1707879812100, 533269, 1968, 8240, 192
1707879812111, 533280, 2112, 9504, 256
1707879812122, 533291, 2192, 10448, 544
1707879812133, 533302, 2160, 11264, 688
1707879812144, 533313, 2144, 11952, 160
1707879812155, 533324, 2288, 12032, -64
1707879812166, 533335, 2208, 11424, -288
1707879812177, 533346, 2112, 10272, 384
1707879812188, 533357, 2544, 9024, 1552
1707879812199, 533368, 2592, 9392, 2336
1707879812210, 533379, 2640, 10656, 2400
1707879812221, 533390, 2416, 12304, 2224
1707879812232, 533401, 2112, 13600, 1376
1707879812243, 533412, 2240, 13456, 496
1707879812254, 533423, 2624, 12976, -96
1707879812265, 533434, 2896, 12080, 240
1707879812276, 533445, 2944, 11200, 512
1707879812287, 533456, 3104, 10880, 1024
1707879812298, 533467, 2976, 11488, 1808
1707879812309, 533478, 2992, 12112, 2240
1707879812320, 533489, 2912, 12864, 3008
1707879812331, 533500, 2960, 13328, 3408
1707879812342, 533511, 3264, 13024, 3184
1707879812353, 533522, 3568, 12416, 3152
1707879812364, 533533, 3600, 11456, 3856
1707879812375, 533544, 3568, 10880, 4288
1707879812386, 533555, 3536, 10832, 4784
1707879812397, 533566, 3520, 11456, 4464
1707879812408, 533577, 3264, 12240, 4208
1707879812419, 533588, 3232, 12960, 3680
1707879812430, 533599, 3200, 13104, 3616
1707879812441, 533610, 3376, 12656, 3856
1707879812452, 533621, 3696, 11648, 4400
1707879812463, 533632, 3824, 11136, 4928
1707879812474, 533643, 3680, 10896, 5552
1707879812485, 533654, 3392, 10976, 5984
1707879812496, 533665, 3216, 11104, 6432
1707879812507, 533676, 3040, 11120, 6800
1707879812518, 533687, 2928, 11360, 6880
1707879812529, 533698, 2784, 11392, 7520
1707879812540, 533709, 2672, 11216, 8208
1707879812551, 533720, 2720, 10608, 9168
1707879812562, 533731, 2288, 10032, 9872
1707879812573, 533742, 2048, 9520, 10384
1707879812584, 533753, 2128, 8912, 10736
1707879812595, 533764, 1872, 8768, 11216
1707879812606, 533775, 1616, 9136, 11296
1707879812617, 533786, 1568, 9232, 11296
1707879812628, 533797, 1056, 9248, 11280
1707879812639, 533808, 1136, 8624, 11456
1707879812650, 533819, 1168, 7952, 11968
1707879812661, 533830, 1168, 7008, 12400
1707879812672, 533841, 1120, 6160, 12464
1707879812683, 533852, 960, 5872, 12032
1707879812694, 533863, 944, 5456, 11552
1707879812705, 533874, 944, 4480, 11040
1707879812716, 533885, 752, 3872, 11136
1707879812727, 533896, 672, 3696, 11168
1707879812738, 533907, 464, 3984, 10752
1707879812749, 533918, 192, 3808, 10288
1707879812760, 533929, 128, 3904, 9920
1707879812771, 533940, 96, 4080, 10128
1707879812782, 533951, 64, 3952, 9984
1707879812793, 533962, 32, 3664, 9152
1707879812804, 533973, 32, 3360, 8864
1707879812815, 533984, 48, 3216, 8656
1707879812826, 533995, -80, 2912, 8048
1707879812837, 534006, -64, 2400, 7472
1707879812848, 534017, -272, 2064, 6848
1707879812859, 534028, -560, 1744, 5888
1707879812870, 534039, -688, 2064, 5152
1707879812881, 534050, -800, 2528, 4528
1707879812892, 534061, -992, 3312, 4352
1707879812903, 534072, -1296, 3472, 3936
1707879812914, 534083, -1488, 3232, 3856
1707879812925, 534094, -1584, 2672, 3952
1707879812936, 534105, -1296, 2336, 3776
1707879812947, 534116, -1328, 2368, 3024
1707879812958, 534127, -1472, 2496, 2544
1707879812969, 534138, -1584, 2480, 1728
1707879812980, 534149, -1664, 2224, 1312
1707879812991, 534160, -1600, 2288, 896
1707879813002, 534171, -1856, 3024, 832
1707879813013, 534182, -2128, 3488, 816
1707879813024, 534193, -2160, 3344, 384
1707879813035, 534204, -2096, 3072, 256
1707879813046, 534215, -2064, 2688, 112
1707879813057, 534226, -1952, 2512, -160
