Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1707879929635, 650804, -2992, -15488, 7008
1707879929646, 650815, -2816, -15040, 6528
1707879929657, 650826, -2736, -13712, 6224
1707879929668, 650837, -2496, -12304, 6256
1707879929679, 650848, -2656, -10288, 6256
1707879929690, 650859, -2768, -6672, 6768
1707879929701, 650870, -3680, -2992, 7232
1707879929711, 650881, -4192, 1856, 6992
1707879929721, 650892, -5088, 5904, 6592
1707879929733, 650903, -6016, 9888, 5488
1707879929743, 650914, -7296, 14576, 3936
1707879929756, 650925, -8112, 17424, 2624
1707879929766, 650936, -8624, 19328, 704
1707879929776, 650947, -8720, 19568, -496
1707879929789, 650958, -8512, 18560, -928
1707879929800, 650969, -8176, 16736, -784
1707879929810, 650980, -7872, 13456, -320
1707879929820, 650991, -6384, 10192, 208
1707879929832, 651002, -5520, 6688, 1536
1707879929842, 651013, -5232, 2160, 3232
1707879929855, 651024, -3952, -1504, 4816
1707879929866, 651035, -3424, -6416, 6432
1707879929877, 651046, -3232, -10288, 7296
1707879929888, 651057, -2640, -13888, 7440
1707879929899, 651068, -2336, -17232, 7824
1707879929910, 651079, -2368, -18000, 7440
1707879929921, 651090, -2240, -17744, 7264
1707879929932, 651101, -1856, -16608, 6576
1707879929943, 651112, -1680, -15120, 6416
1707879929954, 651123, -1696, -12832, 6560
1707879929966, 651134, -2112, -7472, 7104
1707879929976, 651145, -2672, -2352, 7920
1707879929986, 651156, -3488, 3072, 7744
1707879929996, 651167, -3792, 10368, 6576
1707879930009, 651178, -6576, 16032, 4560
1707879930020, 651189, -7648, 19744, 2080
1707879930030, 651200, -7824, 21472, 352
1707879930040, 651211, -8224, 20912, -528
1707879930053, 651222, -7984, 19248, -640
1707879930064, 651233, -8000, 17680, -256
1707879930074, 651244, -7312, 15984, 304
1707879930084, 651255, -6624, 13168, 1200
1707879930097, 651266, -6144, 10320, 1520
1707879930107, 651277, -5424, 6816, 2608
1707879930117, 651288, -4432, 1728, 4768
1707879930130, 651299, -3872, -2192, 6480
1707879930141, 651310, -3440, -6592, 7856
1707879930152, 651321, -2880, -12704, 8832
1707879930163, 651332, -2704, -16544, 8896
1707879930174, 651343, -2816, -18048, 8096
1707879930185, 651354, -3024, -17856, 7088
1707879930196, 651365, -2848, -16544, 5888
1707879930207, 651376, -2752, -14608, 4976
1707879930218, 651387, -2752, -11984, 4880
1707879930229, 651398, -3104, -9392, 5104
1707879930240, 651409, -3552, -5712, 5792
1707879930251, 651420, -3744, -1984, 6192
1707879930261, 651431, -5328, 1616, 6736
1707879930271, 651442, -6256, 6672, 6800
1707879930284, 651453, -7104, 11040, 5840
1707879930294, 651464, -8096, 15344, 4560
1707879930304, 651475, -8848, 19168, 2976
1707879930317, 651486, -9120, 20800, 1376
1707879930327, 651497, -8912, 20784, 512
1707879930337, 651508, -8336, 19088, 496
1707879930349, 651519, -7600, 16512, 464
1707879930359, 651530, -6592, 13488, 816
1707879930371, 651541, -6384, 9760, 1920
1707879930381, 651552, -4912, 6160, 3072
1707879930393, 651563, -4208, 2176, 4624
1707879930403, 651574, -4144, -2960, 6480
1707879930416, 651585, -3072, -7120, 7008
1707879930427, 651596, -2656, -11856, 6592
1707879930438, 651607, -2592, -15152, 5584
1707879930449, 651618, -2208, -17056, 4896
1707879930460, 651629, -2224, -17952, 4336
1707879930471, 651640, -2176, -17472, 4000
1707879930482, 651651, -2176, -16272, 3712
1707879930493, 651662, -2080, -14624, 3856
1707879930504, 651673, -2064, -12608, 4256
1707879930515, 651684, -2288, -10208, 5088
1707879930526, 651695, -2816, -6496, 6000
1707879930537, 651706, -3472, -2624, 6720
1707879930547, 651717, -4240, 1696, 6864
1707879930557, 651728, -4320, 7040, 6752
1707879930570, 651739, -6080, 11296, 6240
1707879930581, 651750, -7136, 15056, 5168
1707879930591, 651761, -7376, 18384, 4352
