Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1707879849511, 570680, -4256, 6464, 48
1707879849522, 570691, -4144, 6384, -16
1707879849533, 570702, -4240, 6256, 80
1707879849544, 570713, -4144, 6256, 32
1707879849555, 570724, -4112, 6272, -32
1707879849565, 570735, -4128, 6208, -112
1707879849575, 570746, -4144, 6352, -32
1707879849588, 570757, -4160, 6464, -48
1707879849599, 570768, -4176, 6464, -96
1707879849609, 570779, -4176, 6464, -128
1707879849619, 570790, -4224, 6400, -32
1707879849632, 570801, -4176, 6320, -48
1707879849643, 570812, -4208, 6336, 16
1707879849654, 570823, -4144, 6464, 304
1707879849665, 570834, -4208, 6432, 112
1707879849676, 570845, -4176, 6432, 64
1707879849687, 570856, -4224, 6368, 16
1707879849698, 570867, -4208, 6496, 80
1707879849709, 570878, -4144, 6528, -32
1707879849720, 570889, -4208, 6416, 80
1707879849731, 570900, -4128, 6480, -64
1707879849742, 570911, -4208, 6400, 96
1707879849753, 570922, -4160, 6224, 0
1707879849764, 570933, -4176, 6256, 96
1707879849775, 570944, -4208, 6320, 112
1707879849786, 570955, -4176, 6384, 144
1707879849797, 570966, -4192, 6464, 112
1707879849808, 570977, -4160, 6432, 160
1707879849819, 570988, -4112, 6288, 176
1707879849830, 570999, -4144, 6192, 176
1707879849841, 571010, -4096, 6144, 32
1707879849852, 571021, -4144, 6352, 176
1707879849863, 571032, -4192, 6592, 128
1707879849874, 571043, -4208, 6672, 144
1707879849885, 571054, -4144, 6528, -80
1707879849896, 571065, -4128, 6336, 80
1707879849907, 571076, -4032, 6176, 160
1707879849918, 571087, -4112, 6208, 176
1707879849929, 571098, -4160, 6240, 176
1707879849940, 571109, -4160, 6256, 48
1707879849951, 571120, -4080, 6272, 96
1707879849962, 571131, -4048, 6240, 144
1707879849973, 571142, -3904, 6240, -64
1707879849983, 571153, -3840, 6432, -144
1707879849993, 571164, -3760, 6800, -304
1707879850005, 571175, -3600, 7344, -784
1707879850015, 571186, -3376, 7344, -1616
1707879850027, 571197, -3296, 7456, -2352
1707879850037, 571208, -3168, 7312, -2960
1707879850049, 571219, -2752, 7264, -3072
1707879850059, 571230, -2688, 7792, -3296
1707879850071, 571241, -2688, 8112, -3808
1707879850081, 571252, -2272, 8096, -4384
1707879850093, 571263, -1968, 7872, -4960
1707879850103, 571274, -1968, 7936, -5504
1707879850115, 571285, -1904, 8144, -6176
1707879850125, 571296, -1664, 8240, -6864
1707879850137, 571307, -1472, 7856, -7088
1707879850147, 571318, -1264, 7248, -6784
1707879850159, 571329, -992, 6608, -6016
1707879850169, 571340, -832, 6304, -5520
1707879850181, 571351, -656, 6080, -5248
1707879850191, 571362, -608, 5792, -4992
1707879850203, 571373, -192, 5504, -4448
1707879850213, 571384, -192, 5296, -3952
1707879850225, 571395, -176, 5008, -3792
1707879850235, 571406, -64, 4784, -3360
1707879850248, 571417, -16, 4800, -3232
1707879850259, 571428, 0, 5024, -2960
1707879850270, 571439, -64, 5232, -2832
1707879850280, 571450, -448, 5552, -2608
1707879850290, 571461, -480, 5728, -2432
1707879850302, 571472, -560, 5920, -2384
1707879850312, 571483, -768, 6320, -1824
1707879850324, 571494, -656, 6672, -1296
1707879850334, 571505, -624, 6864, -1040
1707879850347, 571516, -480, 7344, -720
1707879850358, 571527, -48, 7648, -144
1707879850369, 571538, 304, 8144, 832
1707879850380, 571549, 528, 8688, 2880
1707879850391, 571560, 1296, 9200, 4992
1707879850402, 571571, 1424, 9568, 8128
