Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1707879628796, 349965, -1232, 6656, 3760
1707879628806, 349976, -1216, 6608, 3776
1707879628818, 349987, -1280, 6656, 3792
1707879628828, 349998, -1264, 6624, 3808
1707879628840, 350009, -1280, 6576, 3824
1707879628852, 350020, -1280, 6464, 3840
1707879628862, 350031, -1232, 6400, 3824
1707879628872, 350042, -1264, 6416, 3840
1707879628884, 350053, -1344, 6480, 3952
1707879628896, 350064, -1280, 6624, 3856
1707879628906, 350075, -1312, 6736, 3760
1707879628918, 350086, -1328, 6912, 3744
1707879628928, 350097, -1344, 6912, 3648
1707879628938, 350108, -1344, 6880, 3632
1707879628950, 350119, -1440, 6624, 3680
1707879628962, 350130, -1232, 6656, 3824
1707879628972, 350141, -1280, 6576, 3936
1707879628984, 350152, -1408, 6576, 3872
1707879628994, 350163, -1248, 6592, 3792
1707879629004, 350174, -1328, 6688, 4096
1707879629016, 350185, -1264, 6752, 3760
1707879629028, 350196, -1312, 6848, 3728
1707879629038, 350207, -1296, 6784, 3744
1707879629050, 350218, -1360, 6704, 3776
1707879629060, 350229, -1392, 6896, 3728
1707879629072, 350240, -1376, 6864, 3680
1707879629082, 350251, -1376, 6928, 3696
1707879629092, 350262, -1376, 6848, 3712
1707879629104, 350273, -1360, 6720, 3664
1707879629116, 350284, -1440, 6736, 3648
1707879629126, 350295, -1536, 6816, 3728
1707879629138, 350306, -1456, 6960, 3632
1707879629148, 350317, -1488, 7136, 3792
1707879629160, 350328, -1392, 7216, 3536
1707879629170, 350339, -1424, 7344, 3408
1707879629180, 350350, -1248, 7360, 3408
1707879629192, 350361, -1136, 7296, 3328
1707879629204, 350372, -1248, 7216, 3216
1707879629214, 350383, -1344, 7552, 3200
1707879629224, 350394, -1360, 7344, 3456
1707879629236, 350405, -1392, 7168, 3280
1707879629248, 350416, -1280, 7040, 3552
1707879629258, 350427, -1232, 6416, 3648
1707879629268, 350438, -1104, 5792, 4144
1707879629280, 350449, -1248, 5312, 4768
1707879629290, 350460, -1168, 4464, 5856
1707879629302, 350471, -1360, 4192, 6800
1707879629314, 350482, -1392, 4112, 8144
1707879629324, 350493, -1456, 4576, 10224
1707879629336, 350504, -1680, 5040, 12144
1707879629346, 350515, -1600, 4960, 15040
1707879629358, 350526, -1504, 4352, 16736
1707879629368, 350537, -832, 3840, 18480
1707879629380, 350548, -288, 3056, 20288
1707879629390, 350559, 400, 1904, 21712
1707879629400, 350570, 1472, 256, 23328
1707879629412, 350581, 3136, -1472, 24576
1707879629424, 350592, 4576, -1680, 25424
1707879629434, 350603, 6000, -480, 26448
1707879629444, 350614, 8096, 656, 27664
1707879629456, 350625, 10608, 1120, 28608
1707879629468, 350636, 13360, 2016, 29360
1707879629478, 350647, 14096, 3600, 29488
1707879629490, 350658, 19872, 4672, 29136
1707879629500, 350669, 22736, 4896, 28624
1707879629512, 350680, 23328, 3808, 29184
1707879629522, 350691, 30320, 3120, 29680
1707879629534, 350702, 32448, 3968, 30144
1707879629544, 350713, 32544, 6640, 29744
1707879629557, 350724, 32640, 11360, 29392
1707879629568, 350735, 32640, 18336, 28352
1707879629579, 350746, 32640, 22624, 26960
1707879629590, 350757, 32640, 25632, 24176
1707879629600, 350768, 32640, 27472, 20544
1707879629610, 350779, 32640, 28320, 18352
1707879629623, 350790, 32640, 28752, 17760
1707879629634, 350801, 32640, 26672, 17536
1707879629645, 350812, 32640, 24416, 17280
1707879629656, 350823, 32640, 23200, 16672
1707879629667, 350834, 32640, 22384, 14496
1707879629678, 350845, 32640, 22640, 13232
1707879629689, 350856, 32640, 22992, 12000
1707879629700, 350867, 32640, 22576, 10608
1707879629710, 350878, 32640, 21744, 7968
1707879629720, 350889, 32640, 22080, 5200
1707879629732, 350900, 32640, 22624, 5024
1707879629742, 350911, 32608, 21152, 4800
1707879629754, 350922, 31328, 18016, 2784
1707879629764, 350933, 29456, 17120, 1920
1707879629774, 350944, 27680, 17152, 656
1707879629786, 350955, 25472, 17584, -1792
1707879629799, 350966, 23856, 17360, -3296
1707879629810, 350977, 22400, 16384, -3536
1707879629821, 350988, 20928, 14240, -2656
1707879629831, 350999, 20176, 12000, -2336
1707879629841, 351010, 18864, 11088, -2880
1707879629854, 351021, 18848, 10416, -4544
1707879629865, 351032, 16016, 10608, -6560
