Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1707879905521, 626692, -4544, 6016, 1232
1707879905533, 626703, -4464, 5952, 1152
1707879905543, 626714, -4480, 5952, 1472
1707879905553, 626725, -4512, 5936, 1664
1707879905565, 626736, -4528, 5952, 1728
1707879905577, 626747, -4592, 5952, 1520
1707879905587, 626758, -4512, 5952, 1424
1707879905599, 626769, -4560, 6144, 1360
1707879905609, 626780, -4512, 6080, 1232
1707879905619, 626791, -4512, 5936, 1280
1707879905631, 626802, -4448, 5840, 1216
1707879905641, 626813, -4480, 5776, 1488
1707879905653, 626824, -4544, 5792, 1520
1707879905665, 626835, -4528, 5840, 1344
1707879905675, 626846, -4592, 5888, 1328
1707879905685, 626857, -4608, 5920, 1280
1707879905697, 626868, -4496, 5936, 1312
1707879905707, 626879, -4544, 5920, 1440
1707879905719, 626890, -4560, 5936, 1488
1707879905731, 626901, -4480, 6000, 1472
1707879905741, 626912, -4576, 6064, 1472
1707879905753, 626923, -4560, 5904, 1248
1707879905763, 626934, -4672, 5824, 1600
1707879905775, 626945, -4592, 5920, 1696
1707879905785, 626956, -4608, 5952, 1776
1707879905795, 626967, -4640, 5968, 1440
1707879905807, 626978, -4512, 5968, 1440
1707879905819, 626989, -4608, 6000, 1472
1707879905829, 627000, -4544, 6080, 1312
1707879905839, 627011, -4560, 6048, 1360
1707879905851, 627022, -4544, 6048, 1728
1707879905861, 627033, -4544, 6016, 1440
1707879905873, 627044, -4512, 6096, 1376
1707879905885, 627055, -4480, 6080, 1376
1707879905895, 627066, -4512, 6048, 1408
1707879905907, 627077, -4544, 6064, 1360
1707879905917, 627088, -4592, 5968, 1312
1707879905929, 627099, -4560, 5952, 1328
1707879905939, 627110, -4544, 5904, 1296
1707879905949, 627121, -4480, 5920, 1280
1707879905961, 627132, -4496, 5968, 1248
1707879905971, 627143, -4624, 5920, 1232
1707879905983, 627154, -4512, 5984, 1216
1707879905995, 627165, -4576, 6080, 1248
1707879906005, 627176, -4560, 6192, 1328
1707879906015, 627187, -4688, 6144, 1856
1707879906027, 627198, -4768, 6176, 2336
1707879906037, 627209, -4832, 6160, 2608
1707879906049, 627220, -4880, 6144, 2848
1707879906061, 627231, -4928, 6208, 2960
1707879906071, 627242, -4912, 6256, 3392
1707879906083, 627253, -5280, 6432, 3920
1707879906093, 627264, -5376, 6256, 3920
1707879906103, 627275, -5376, 6224, 4320
1707879906115, 627286, -5504, 6128, 4608
1707879906127, 627297, -5456, 5920, 4928
1707879906137, 627308, -5440, 5680, 5040
1707879906149, 627319, -5360, 5568, 4992
1707879906159, 627330, -5296, 5312, 4992
1707879906169, 627341, -5312, 5072, 5312
1707879906181, 627352, -5120, 4672, 5536
1707879906193, 627363, -5024, 4336, 5600
1707879906203, 627374, -4784, 4176, 5568
1707879906215, 627385, -4672, 4000, 5536
1707879906225, 627396, -4384, 3760, 5264
1707879906235, 627407, -4160, 3632, 5120
1707879906247, 627418, -4032, 3440, 5072
1707879906257, 627429, -3984, 3472, 4944
1707879906269, 627440, -3744, 3392, 4736
1707879906281, 627451, -3440, 3232, 4592
1707879906291, 627462, -3456, 3280, 4240
1707879906303, 627473, -3136, 3328, 4096
1707879906313, 627484, -2832, 3232, 4064
1707879906323, 627495, -2848, 3136, 3792
1707879906335, 627506, -2496, 2880, 3376
1707879906347, 627517, -2256, 2672, 2864
1707879906357, 627528, -2032, 2880, 1872
1707879906367, 627539, -1792, 2944, 1088
1707879906379, 627550, -1744, 3072, 448
1707879906391, 627561, -1920, 3200, 208
1707879906401, 627572, -1744, 3184, -144
1707879906411, 627583, -1712, 3184, -816
1707879906423, 627594, -1552, 3136, -1248
1707879906435, 627605, -1216, 3216, -1376
1707879906445, 627616, -1216, 3840, -1600
1707879906457, 627627, -1248, 4448, -1840
1707879906467, 627638, -1200, 4784, -1936
1707879906479, 627649, -1296, 4544, -2240
1707879906489, 627660, -784, 3968, -2688
1707879906501, 627671, -704, 4592, -3216
1707879906511, 627682, -752, 4768, -3152
1707879906523, 627693, -624, 4880, -2832
1707879906533, 627704, -416, 5360, -2416
1707879906545, 627715, -240, 5856, -3104
1707879906555, 627726, -320, 7008, -3680
1707879906567, 627737, -416, 8192, -4064
1707879906577, 627748, -240, 8592, -4688
1707879906587, 627759, -32, 8672, -5344
1707879906599, 627770, -160, 8752, -5776
1707879906609, 627781, -32, 8880, -6016
1707879906621, 627792, -16, 9360, -6480
1707879906631, 627803, -16, 10000, -7152
1707879906643, 627814, -48, 10464, -7216
1707879906653, 627825, -48, 10896, -7152
1707879906665, 627836, -16, 11584, -7488
1707879906677, 627847, 160, 11936, -7424
1707879906687, 627858, 320, 12080, -7456
1707879906699, 627869, 448, 11936, -7152
1707879906709, 627880, 672, 11776, -6928
1707879906719, 627891, 544, 11536, -6640
1707879906731, 627902, 640, 11216, -6496
1707879906743, 627913, 832, 10736, -5984
1707879906753, 627924, 912, 10512, -5264
1707879906765, 627935, 960, 10400, -4464
1707879906775, 627946, 1008, 10160, -3744
1707879906787, 627957, 1072, 9632, -2784
1707879906797, 627968, 1088, 9200, -1920
1707879906809, 627979, 1120, 8880, -1424
1707879906819, 627990, 1024, 8352, -960
1707879906829, 628001, 864, 8096, -736
1707879906841, 628012, 784, 7952, -224
1707879906851, 628023, 672, 8080, 128
1707879906863, 628034, 624, 8240, 400
1707879906873, 628045, 784, 8608, 928
1707879906885, 628056, 624, 8832, 1248
1707879906895, 628067, 576, 8576, 1504
1707879906907, 628078, 800, 7904, 2048
1707879906917, 628089, 832, 7168, 2336
1707879906929, 628100, 784, 6496, 2640
1707879906939, 628111, 768, 6080, 2784
1707879906951, 628122, 704, 6368, 3376
1707879906961, 628133, 576, 6992, 3856
1707879906973, 628144, 624, 7456, 4224
1707879906983, 628155, 64, 7568, 4576
1707879906995, 628166, 16, 7056, 4848
1707879907005, 628177, 16, 6048, 4816
1707879907017, 628188, 144, 5328, 4976
1707879907027, 628199, 96, 5232, 5728
1707879907039, 628210, -48, 5808, 5984
1707879907049, 628221, -128, 6192, 6064
1707879907061, 628232, -208, 6128, 6192
1707879907071, 628243, -400, 6032, 6224
1707879907083, 628254, -432, 5440, 6912
1707879907093, 628265, -176, 4432, 7328
1707879907105, 628276, -112, 3840, 7968
1707879907115, 628287, -144, 3680, 8432
1707879907127, 628298, -240, 3872, 8816
1707879907137, 628309, -336, 4064, 9072
1707879907149, 628320, -592, 4176, 9296
1707879907159, 628331, -624, 4128, 9824
1707879907171, 628342, -848, 4016, 10272
1707879907183, 628353, -656, 3456, 10272
1707879907193, 628364, -560, 3360, 9984
1707879907203, 628375, -768, 3888, 9504
1707879907215, 628386, -928, 4960, 9040
1707879907225, 628397, -1136, 5920, 8528
1707879907237, 628408, -1392, 6720, 8080
1707879907249, 628419, -1536, 7024, 7776
1707879907259, 628430, -1536, 6896, 7792
1707879907269, 628441, -1456, 6576, 8032
1707879907281, 628452, -1264, 6640, 7952
1707879907293, 628463, -1040, 6896, 7824
1707879907303, 628474, -960, 7296, 7696
1707879907313, 628485, -864, 7568, 7632
1707879907325, 628496, -800, 7600, 7568
1707879907335, 628507, -624, 7312, 6880
1707879907347, 628518, -656, 6880, 7248
1707879907357, 628529, 32, 6720, 7664
