timestamp,magnitude,stepCount,totalStepCount
24968,9.63,0,3
25038,9.55,0,3
25107,9.38,0,3
25205,9.50,0,3
25293,9.61,0,3
25360,9.68,0,3
25428,9.75,0,3
25528,9.64,0,3
25605,9.55,0,3
25673,9.54,0,3
25743,9.53,0,3
25821,9.52,0,3
25919,9.51,0,3
26017,9.50,0,3
26106,9.52,0,3
26175,9.54,0,3
26251,9.59,0,3
26337,9.57,0,3
26425,9.57,0,3
26502,9.65,0,3
26569,9.70,0,3
26648,9.29,0,3
26742,9.36,0,3
26841,9.41,0,3
26931,9.51,0,3
27000,9.42,0,3
27068,9.82,0,3
27131,9.71,0,3
27189,9.80,0,3
27257,9.57,0,3
27332,9.58,0,3
27400,9.55,0,3
27482,9.67,0,3
27563,9.88,0,3
27651,9.40,0,3
27740,9.31,0,3
27811,9.43,0,3
27878,9.44,0,3
27965,9.13,0,3
28066,9.67,0,3
28157,9.85,0,3
28256,10.13,0,3
28331,10.69,0,3
28401,11.25,0,3
28470,11.34,0,3
28540,11.16,0,3
28611,10.57,0,3
28681,9.81,0,3
28759,9.32,0,3
28830,9.20,0,3
28898,9.63,0,3
28984,9.74,0,3
29075,9.99,0,3
29186,10.57,0,3
29254,11.99,0,3
29325,12.20,0,3
29407,12.89,0,3
29494,13.42,0,3
29552,13.43,0,3
29779,12.15,0,3
29841,11.38,0,3
29912,11.03,0,3
30022,10.65,0,3
30098,10.75,0,3
30167,11.46,0,3
30227,12.77,0,3
30317,13.37,0,3
30405,13.60,0,3
30463,13.78,0,3
30531,13.93,0,3
30659,13.91,0,3
30747,13.15,0,3
30836,12.43,0,3
30936,11.92,0,3
31024,11.54,0,3
31081,11.39,0,3
31149,12.13,0,3
31237,13.00,0,3
31305,13.44,0,3
31372,13.26,0,3
31454,13.22,0,3
31532,13.33,0,3
31600,13.48,0,3
31669,13.15,0,3
31759,12.57,0,3
31859,11.44,0,3
31947,10.61,0,3
32025,9.99,0,3
32093,10.17,1,4
32168,11.17,0,4
32258,12.19,0,4
32338,12.89,0,4
32416,12.95,0,4
32489,12.95,0,4
32562,12.74,0,4
32643,12.68,0,4
32723,12.20,0,4
32791,12.30,0,4
32875,12.07,0,4
32973,10.94,0,4
33073,10.31,0,4
33173,10.47,0,4
33232,11.18,0,4
33300,11.44,0,4
33379,12.39,0,4
33449,12.40,0,4
33510,12.81,0,4
33605,11.91,0,4
33692,11.19,0,4
33750,10.97,0,4
33818,11.44,0,4
33924,10.47,0,4
34015,10.07,0,4
34110,9.66,0,4
34207,9.41,0,4
34334,9.14,0,4
34453,8.80,0,4
34526,9.01,0,4
34624,9.87,0,4
34722,9.78,0,4
34810,9.44,0,4
34902,9.91,0,4
34973,9.93,0,4
35051,9.37,0,4
35169,9.19,0,4
35250,9.36,0,4
35353,9.26,0,4
35449,9.20,0,4
35538,9.43,0,4
35634,9.68,0,4
35702,9.65,0,4
35772,9.63,0,4
35862,9.83,0,4
35962,9.65,0,4
36060,9.66,0,4
36158,9.67,0,4
