timestamp,magnitude,stepCount,totalStepCount
59480,0.63,0,0
59555,0.66,0,0
59633,0.71,0,0
59712,0.74,0,0
59779,0.73,0,0
59866,0.73,0,0
59943,0.70,0,0
60014,0.65,0,0
60082,0.67,0,0
60172,0.73,0,0
60262,0.71,0,0
60333,0.77,0,0
60413,0.77,0,0
60482,0.71,0,0
60561,0.62,0,0
60629,0.60,0,0
60688,0.60,0,0
60886,0.61,0,0
60986,0.67,0,0
61101,0.68,0,0
61205,0.74,0,0
61316,0.76,0,0
61476,0.72,0,0
61697,0.73,0,0
61791,0.63,0,0
61902,0.62,0,0
62016,0.46,0,0
62124,0.57,0,0
62224,0.51,0,0
62327,0.66,0,0
62471,0.72,0,0
62557,0.78,0,0
62657,0.71,0,0
62741,0.83,0,0
62869,0.82,0,0
62941,0.74,0,0
63029,0.71,0,0
63131,0.73,0,0
63190,0.70,0,0
63429,0.70,0,0
63518,0.72,0,0
63597,0.70,0,0
63664,0.66,0,0
63754,0.65,0,0
63834,0.55,0,0
63901,0.56,0,0
63971,0.62,0,0
64074,0.65,0,0
64164,0.57,0,0
64258,0.67,0,0
64339,0.64,0,0
64406,0.64,0,0
64478,0.65,0,0
64555,0.70,0,0
64617,0.72,0,0
64687,0.71,0,0
64765,0.71,0,0
64840,0.72,0,0
64907,0.72,0,0
64986,0.68,0,0
65074,0.69,0,0
65179,0.70,0,0
65279,0.71,0,0
65361,0.70,0,0
65440,0.65,0,0
65497,0.70,0,0
65585,0.67,0,0
65643,0.66,0,0
65711,0.65,0,0
65796,0.69,0,0
65875,0.63,0,0
65950,0.66,0,0
66018,0.63,0,0
66112,0.64,0,0
66199,0.62,0,0
66301,0.64,0,0
66359,0.66,0,0
66427,0.66,0,0
66507,0.74,0,0
66590,0.83,0,0
66658,0.87,0,0
66833,0.92,0,0
66926,0.91,0,0
67032,0.82,0,0
67112,0.75,0,0
67186,0.69,0,0
67255,0.65,0,0
67340,0.65,0,0
67432,0.71,0,0
67510,0.75,0,0
67587,0.71,0,0
67676,0.70,0,0
67768,0.74,0,0
67851,0.65,0,0
67947,0.65,0,0
68035,0.69,0,0
68108,0.67,0,0
68165,0.57,0,0
68244,0.65,0,0
68314,0.64,0,0
68372,0.63,0,0
68461,0.70,0,0
68550,0.72,0,0
68654,0.64,0,0
68751,0.61,0,0
68860,0.66,0,0
72035,0.60,0,0
72110,0.68,0,0
72179,0.74,0,0
72264,0.77,0,0
72353,0.70,0,0
72456,0.70,0,0
72545,0.67,0,0
72604,0.69,0,0
72675,0.67,0,0
72767,0.71,0,0
72845,0.63,0,0
72917,0.62,0,0
72986,0.60,0,0
73060,0.61,0,0
73141,0.58,0,0
73220,0.67,0,0
73289,0.68,0,0
73382,0.71,0,0
73460,0.73,0,0
73531,0.75,0,0
73608,0.75,0,0
73689,0.75,0,0
73765,0.72,0,0
73843,0.72,0,0
73929,0.79,0,0
74001,0.71,0,0
74084,0.71,0,0
74211,0.71,0,0
74290,0.67,0,0
74347,0.63,0,0
74415,0.69,0,0
74492,0.76,0,0
74552,0.75,0,0
74649,0.72,0,0
74717,0.68,0,0
74839,0.71,0,0
74915,0.57,0,0
75003,0.49,0,0
75061,0.50,0,0
75119,0.46,0,0
75199,0.44,0,0
75285,0.50,0,0
75354,0.59,0,0
75429,0.62,0,0
75508,0.59,0,0
75579,0.51,0,0
75659,0.56,0,0
75741,0.53,0,0
75830,0.56,0,0
75908,0.71,0,0
75987,0.81,0,0
76080,0.78,0,0
76162,0.86,0,0
76258,0.83,0,0
76339,0.75,0,0
76421,0.80,0,0
76496,0.79,0,0
76566,0.75,0,0
76645,0.76,0,0
76857,0.75,0,0
76934,0.72,0,0
77010,0.65,0,0
77068,0.69,0,0
77157,0.74,0,0
77227,0.72,0,0
77295,0.69,0,0
77473,0.72,0,0
77582,0.67,0,0
77727,0.62,0,0
77832,0.61,0,0
77906,0.65,0,0
77990,0.61,0,0
78079,0.69,0,0
78172,0.68,0,0
78267,0.72,0,0
78339,0.65,0,0
78423,0.74,0,0
78486,0.64,0,0
78579,0.62,0,0
78676,0.67,0,0
78751,0.73,0,0
78827,0.65,0,0
78922,0.68,0,0
80030,0.70,0,0
80099,0.65,0,0
80170,0.60,0,0
80258,0.63,0,0
80348,0.62,0,0
80436,0.56,0,0
80528,0.48,0,0
80631,0.56,0,0
80703,0.58,0,0
80770,0.63,0,0
80858,0.68,0,0
80945,0.83,0,0
81019,0.77,0,0
81088,0.83,0,0
81164,0.79,0,0
81252,0.75,0,0
81326,0.70,0,0
81394,0.64,0,0
81477,0.59,0,0
81565,0.62,0,0
81634,0.65,0,0
81704,0.65,0,0
81791,0.64,0,0
81925,0.64,0,0
81986,0.65,0,0
82076,0.62,0,0
82135,0.56,0,0
82193,0.58,0,0
82281,0.56,0,0
82369,0.55,0,0
82448,0.60,0,0
82517,0.72,0,0
82598,0.78,0,0
82690,0.76,0,0
82767,0.74,0,0
82845,0.68,0,0
82915,0.59,0,0
82993,0.65,0,0
83086,0.63,0,0
83218,0.57,0,0
83298,0.65,0,0
83418,0.66,0,0
83507,0.59,0,0
83631,0.65,0,0
83729,0.67,0,0
83817,0.70,0,0
83908,0.72,0,0
83979,0.79,0,0
84046,0.73,0,0
84129,0.75,0,0
84207,0.67,0,0
84279,0.65,0,0
84348,0.64,0,0
84442,0.72,0,0
84533,0.72,0,0
84603,0.70,0,0
84671,0.69,0,0
84744,0.65,0,0
84832,0.58,0,0
84903,0.63,0,0
84998,0.60,0,0
85065,0.62,0,0
85141,0.62,0,0
85200,0.70,0,0
85268,0.68,0,0
85358,0.74,0,0
85437,0.76,0,0
85506,0.72,0,0
85564,0.61,0,0
85633,0.62,0,0
85711,0.58,0,0
85781,0.52,0,0
85876,0.59,0,0
85964,0.59,0,0
86034,0.57,0,0
86103,0.65,0,0
86195,0.67,0,0
86280,0.62,0,0
86368,0.66,0,0
86439,0.77,0,0
86511,0.69,0,0
86592,0.69,0,0
86679,0.69,0,0
87386,0.72,0,0
87459,0.66,0,0
87528,0.70,0,0
87629,0.69,0,0
87728,0.71,0,0
87803,0.66,0,0
87862,0.62,0,0
87933,0.56,0,0
88025,0.60,0,0
88114,0.52,0,0
88175,0.54,0,0
88245,0.57,0,0
88321,0.70,0,0
88380,0.67,0,0
88450,0.73,0,0
88538,0.73,0,0
88616,0.70,0,0
88691,0.65,0,0
88747,0.67,0,0
88925,0.74,0,0
88998,0.74,0,0
89137,0.74,0,0
89202,0.75,0,0
89298,0.75,0,0
89366,0.75,0,0
89442,0.70,0,0
89516,0.69,0,0
92448,0.76,0,0
92536,0.72,0,0
92614,0.69,0,0
92676,0.75,0,0
92744,0.71,0,0
92822,0.65,0,0
92881,0.69,0,0
92950,0.70,0,0
93034,0.67,0,0
93756,0.76,0,0
93928,0.79,0,0
94406,0.80,0,0
94609,0.78,0,0
94965,0.77,0,0
95170,0.73,0,0
95231,0.65,0,0
95287,0.62,0,0
95344,0.58,0,0
95413,0.58,0,0
95479,0.60,0,0
95541,0.64,0,0
95601,0.62,0,0
95678,0.64,0,0
95809,0.69,0,0
95886,0.72,0,0
95958,0.66,0,0
96027,0.69,0,0
96103,0.58,0,0
96172,0.57,0,0
96241,0.49,0,0
96315,0.55,0,0
96385,0.59,0,0
96477,0.69,0,0
96554,0.67,0,0
96623,0.70,0,0
96709,0.63,0,0
96820,0.60,0,0
96911,0.66,0,0
96978,0.59,0,0
97046,0.52,0,0
97122,0.50,0,0
97179,0.51,0,0
97246,0.47,0,0
97324,0.55,0,0
97391,0.59,0,0
97462,0.65,0,0
97548,0.62,0,0
97625,0.67,0,0
97720,0.64,0,0
97807,0.63,0,0
97866,0.63,0,0
97964,0.68,0,0
98041,0.60,0,0
98117,0.68,0,0
98184,0.75,0,0
98448,0.75,0,0
98523,0.76,0,0
98593,0.76,0,0
98673,0.71,0,0
98761,0.68,0,0
98846,0.65,0,0
98913,0.67,0,0
98974,0.63,0,0
99051,0.60,0,0
99129,0.62,0,0
99198,0.64,0,0
99275,0.55,0,0
99346,0.57,0,0
99416,0.54,0,0
99494,0.53,0,0
99573,0.44,0,0
99634,0.49,0,0
99702,0.54,0,0
99772,0.63,0,0
99853,0.63,0,0
99909,0.71,0,0
99997,0.78,0,0
100054,0.79,0,0
100113,0.70,0,0
100191,0.75,0,0
100253,0.75,0,0
100312,0.67,0,0
100391,0.58,0,0
100464,0.66,0,0
100535,0.61,0,0
100627,0.61,0,0
100705,0.61,0,0
100782,0.68,0,0
100859,0.58,0,0
100928,0.63,0,0
101016,0.58,0,0
101078,0.62,0,0
101138,0.62,0,0
101224,0.69,0,0
101339,0.60,0,0
101418,0.68,0,0
101484,0.65,0,0
101553,0.67,0,0
101628,0.65,0,0
101686,0.72,0,0
101743,0.73,0,0
101854,0.72,0,0
101942,0.67,0,0
102000,0.71,0,0
102068,0.68,0,0
102141,0.62,0,0
102205,0.56,0,0
102273,0.58,0,0
102355,0.59,0,0
102433,0.57,0,0
102500,0.55,0,0
102570,0.60,0,0
102649,0.60,0,0
102716,0.54,0,0
102781,0.55,0,0
102868,0.59,0,0
102956,0.61,0,0
103035,0.63,0,0
103103,0.72,0,0
105985,0.78,0,0
106043,0.81,0,0
106121,0.78,0,0
106192,0.77,0,0
106261,0.76,0,0
106348,0.66,0,0
106436,0.59,0,0
106538,0.65,0,0
106605,0.55,0,0
106680,0.51,0,0
107891,0.60,0,0
107968,0.61,0,0
108066,0.57,0,0
108137,0.70,0,0
108205,0.66,0,0
108289,0.62,0,0
108398,0.62,0,0
108476,0.65,0,0
108548,0.56,0,0
108605,0.61,0,0
108693,0.62,0,0
108753,0.61,0,0
108822,0.58,0,0
108902,0.56,0,0
108963,0.58,0,0
109024,0.53,0,0
109113,0.59,0,0
109222,0.60,0,0
109308,0.64,0,0
109366,0.56,0,0
109434,0.59,0,0
109523,0.52,0,0
109611,0.51,0,0
109679,0.55,0,0
109748,0.66,0,0
109831,0.70,0,0
109918,0.73,0,0
109978,0.71,0,0
110049,0.65,0,0
110140,0.60,0,0
110227,0.51,0,0
110287,0.44,0,0
110347,0.53,0,0
110435,0.59,0,0
110510,0.58,0,0
110577,0.66,0,0
110646,0.71,0,0
110717,0.65,0,0
110796,0.73,0,0
110952,0.76,0,0
111024,0.82,0,0
111112,0.84,0,0
111181,0.86,0,0
111255,0.82,0,0
111330,0.80,0,0
111408,0.71,0,0
111467,0.70,0,0
111556,0.67,0,0
111629,0.59,0,0
111686,0.65,0,0
111765,0.69,0,0
111871,0.63,0,0
111933,0.66,0,0
112000,0.71,0,0
112074,0.62,0,0
112159,0.54,0,0
112235,0.66,0,0
112305,0.66,0,0
112394,0.63,0,0
112461,0.65,0,0
112539,0.69,0,0
112597,0.66,0,0
112686,0.66,0,0
112755,0.67,0,0
112822,0.66,0,0
112902,0.72,0,0
112990,0.67,0,0
3196,0.23,0,0
6033,0.36,0,0
6121,0.43,0,0
6199,0.54,0,0
6328,0.64,0,0
6480,0.54,0,0
6568,0.54,0,0
6633,0.61,0,0
6722,0.60,0,0
6780,0.62,0,0
6849,0.63,0,0
6936,0.62,0,0
7041,0.61,0,0
7118,0.64,0,0
7195,0.69,0,0
7253,0.70,0,0
7332,0.73,0,0
7395,0.68,0,0
7463,0.78,0,0
7550,0.75,0,0
7627,0.75,0,0
7696,0.82,0,0
7753,0.87,0,0
7811,0.78,0,0
7894,0.79,0,0
7963,0.85,0,0
8034,0.79,0,0
8102,0.79,0,0
8173,0.76,0,0
8250,0.73,0,0
8325,0.67,0,0
8384,0.58,0,0
8470,0.64,0,0
8540,0.74,0,0
8607,0.75,0,0
8708,0.80,0,0
8787,0.88,0,0
8875,0.83,0,0
8960,0.77,0,0
9028,0.84,0,0
9097,0.87,0,0
9185,0.82,0,0
9274,0.82,0,0
9393,0.83,0,0
9450,0.78,0,0
9508,0.65,0,0
9587,0.63,0,0
9648,0.63,0,0
9720,0.57,0,0
9811,0.55,0,0
9889,0.61,0,0
9961,0.65,0,0
10027,0.64,0,0
10114,0.72,0,0
10195,0.66,0,0
10268,0.59,0,0
10329,0.55,0,0
10407,0.50,0,0
10474,0.51,0,0
10542,0.58,0,0
10621,0.67,0,0
10680,0.68,0,0
10748,0.82,0,0
10823,0.81,0,0
10884,0.74,0,0
10943,0.70,0,0
11029,0.70,0,0
11097,0.62,0,0
11168,0.60,0,0
11231,0.57,0,0
11314,0.62,0,0
11383,0.58,0,0
11455,0.62,0,0
11537,0.60,0,0
11599,0.66,0,0
11664,0.67,0,0
11752,0.70,0,0
11830,0.65,0,0
11905,0.69,0,0
11972,0.69,0,0
12066,0.63,0,0
12159,0.63,0,0
12215,0.64,0,0
12274,0.62,0,0
12361,0.59,0,0
12455,0.67,0,0
12515,0.66,0,0
12574,0.66,0,0
12672,0.73,0,0
12781,0.78,0,0
12871,0.77,0,0
12928,0.81,0,0
13026,0.79,0,0
13097,0.64,0,0
13201,0.56,0,0
13304,0.49,0,0
13381,0.46,0,0
13456,0.48,0,0
13524,0.58,0,0
13599,0.71,0,0
13677,0.76,0,0
13751,0.81,0,0
13809,0.82,0,0
13895,0.76,0,0
13954,0.68,0,0
14018,0.65,0,0
14114,0.62,0,0
14204,0.61,0,0
14295,0.62,0,0
14363,0.62,0,0
14421,0.61,0,0
14507,0.60,0,0
14581,0.59,0,0
14649,0.66,0,0
14718,0.75,0,0
14775,0.75,0,0
14835,0.75,0,0
14912,0.79,0,0
14973,0.77,0,0
15040,0.65,0,0
15128,0.72,0,0
15185,0.74,0,0
15243,0.73,0,0
15329,0.65,0,0
15398,0.68,0,0
15464,0.65,0,0
15542,0.57,0,0
15631,0.57,0,0
15690,0.65,0,0
15756,0.63,0,0
15842,0.62,0,0
15902,0.68,0,0
15959,0.72,0,0
18639,0.74,0,0
18812,0.76,0,0
18965,0.73,0,0
19033,0.74,0,0
19110,0.60,0,0
19179,0.60,0,0
19238,0.62,0,0
19316,0.59,0,0
19387,0.61,0,0
19445,0.68,0,0
19524,0.65,0,0
19581,0.61,0,0
19650,0.65,0,0
19742,0.66,0,0
19820,0.59,0,0
19889,0.67,0,0
19959,0.79,0,0
20066,0.77,0,0
20150,0.74,0,0
20226,0.86,0,0
20304,0.70,0,0
20373,0.59,0,0
20447,0.60,0,0
20507,0.63,0,0
20575,0.52,0,0
20658,0.60,0,0
20715,0.68,0,0
20782,0.67,0,0
20857,0.67,0,0
20919,0.67,0,0
20991,0.63,0,0
21072,0.59,0,0
21159,0.61,0,0
21228,0.57,0,0
21286,0.58,0,0
21365,0.69,0,0
21425,0.63,0,0
21493,0.65,0,0
21579,0.67,0,0
21636,0.76,0,0
21705,0.71,0,0
21794,0.69,0,0
21880,0.64,0,0
21974,0.65,0,0
22044,0.56,0,0
22105,0.50,0,0
22184,0.59,0,0
22253,0.56,0,0
22309,0.57,0,0
22388,0.61,0,0
22448,0.66,0,0
22516,0.62,0,0
22593,0.68,0,0
22659,0.74,0,0
22728,0.70,0,0
22815,0.69,0,0
22903,0.73,0,0
22990,0.66,0,0
23070,0.59,0,0
23129,0.67,0,0
23207,0.68,0,0
23263,0.61,0,0
23368,0.67,0,0
23435,0.70,0,0
23544,0.69,0,0
23627,0.66,0,0
23684,0.70,0,0
23744,0.72,0,0
24043,0.75,0,0
24140,0.74,0,0
24218,0.84,0,0
24286,0.80,0,0
24358,0.81,0,0
3195,0.13,0,0
3434,0.29,0,0
3513,0.42,0,0
3659,0.55,0,0
3847,0.68,0,0
3924,0.69,0,0
4069,0.68,0,0
4249,0.72,0,0
4324,0.70,0,0
4398,0.67,0,0
4498,0.63,0,0
4583,0.64,0,0
4671,0.53,0,0
4764,0.55,0,0
4838,0.53,0,0
4905,0.55,0,0
4993,0.53,0,0
5070,0.59,0,0
5141,0.53,0,0
5209,0.57,0,0
5295,0.65,0,0
5386,0.65,0,0
5453,0.60,0,0
5526,0.64,0,0
5608,0.58,0,0
5684,0.51,0,0
5756,0.47,0,0
5847,0.52,0,0
5908,0.54,0,0
6007,0.59,0,0
6109,0.59,0,0
6201,0.61,0,0
6272,0.60,0,0
6373,0.58,0,0
6452,0.57,0,0
6522,0.59,0,0
6610,0.61,0,0
6682,0.67,0,0
6751,0.69,0,0
6827,0.75,0,0
6909,0.69,0,0
6987,0.66,0,0
7044,0.64,0,0
7135,0.63,0,0
7204,0.56,0,0
7282,0.64,0,0
7353,0.59,0,0
7462,0.58,0,0
7541,0.57,0,0
7801,0.58,0,0
7967,0.57,0,0
8055,0.59,0,0
8126,0.62,0,0
8195,0.56,0,0
8266,0.59,0,0
8323,0.58,0,0
8380,0.65,0,0
8466,0.63,0,0
8539,0.74,0,0
8606,0.80,0,0
8680,0.78,0,0
8767,0.73,0,0
8844,0.73,0,0
8912,0.67,0,0
8982,0.59,0,0
9039,0.61,0,0
9099,0.66,0,0
9176,0.66,0,0
9244,0.67,0,0
9302,0.67,0,0
9386,0.64,0,0
9607,0.62,0,0
9707,0.64,0,0
9808,0.62,0,0
9908,0.68,0,0
10010,0.69,0,0
10189,0.66,0,0
10265,0.60,0,0
10366,0.67,0,0
10455,0.66,0,0
10547,0.61,0,0
10641,0.66,0,0
10724,0.65,0,0
10791,0.68,0,0
10859,0.65,0,0
11121,0.72,0,0
11189,0.69,0,0
11256,0.73,0,0
11340,0.69,0,0
11417,0.70,0,0
11495,0.65,0,0
11561,0.60,0,0
11649,0.56,0,0
11787,0.48,0,0
11864,0.49,0,0
11961,0.49,0,0
12100,0.58,0,0
12171,0.62,0,0
12267,0.73,0,0
12346,0.75,0,0
12478,0.70,0,0
12556,0.70,0,0
12630,0.65,0,0
12698,0.55,0,0
12783,0.50,0,0
14013,0.54,0,0
14112,0.52,0,0
14204,0.63,0,0
14275,0.68,0,0
14355,0.66,0,0
14415,0.64,0,0
14492,0.70,0,0
14572,0.63,0,0
14638,0.62,0,0
14709,0.65,0,0
14767,0.68,0,0
14825,0.63,0,0
14901,0.64,0,0
14973,0.66,0,0
15041,0.66,0,0
15121,0.65,0,0
15183,0.69,0,0
15262,0.64,0,0
15348,0.64,0,0
15426,0.62,0,0
15493,0.63,0,0
15559,0.59,0,0
15637,0.56,0,0
15730,0.58,0,0
15820,0.60,0,0
15888,0.68,0,0
15958,0.73,0,0
16046,0.83,0,0
16116,0.74,0,0
16183,0.82,0,0
16252,0.79,0,0
16334,0.70,0,0
16416,0.66,0,0
16472,0.69,0,0
16549,0.58,0,0
16622,0.51,0,0
16681,0.59,0,0
16759,0.62,0,0
16826,0.71,0,0
16883,0.72,0,0
16962,0.76,0,0
17030,0.72,0,0
17098,0.70,0,0
17168,0.62,0,0
17238,0.65,0,0
17329,0.63,0,0
17396,0.63,0,0
17476,0.64,0,0
17539,0.66,0,0
17605,0.64,0,0
17691,0.66,0,0
17768,0.65,0,0
17839,0.73,0,0
17896,0.72,0,0
17984,0.77,0,0
18055,0.74,0,0
18123,0.76,0,0
18216,0.69,0,0
18309,0.69,0,0
18408,0.70,0,0
18501,0.62,0,0
18614,0.62,0,0
18682,0.56,0,0
18761,0.56,0,0
18831,0.50,0,0
18927,0.54,0,0
19015,0.57,0,0
19086,0.60,0,0
19154,0.62,0,0
19236,0.63,0,0
19325,0.67,0,0
19404,0.63,0,0
19472,0.59,0,0
19530,0.57,0,0
19598,0.58,0,0
19676,0.61,0,0
19747,0.63,0,0
19826,0.73,0,0
19904,0.65,0,0
19972,0.65,0,0
20047,0.63,0,0
20134,0.57,0,0
20203,0.53,0,0
20271,0.69,0,0
20347,0.72,0,0
20405,0.70,0,0
20474,0.73,0,0
20552,0.75,0,0
20610,0.70,0,0
20679,0.67,0,0
20752,0.70,0,0
20809,0.80,0,0
20866,0.73,0,0
20953,0.73,0,0
21023,0.80,0,0
21080,0.83,0,0
21158,0.82,0,0
21218,0.81,0,0
21285,0.77,0,0
21372,0.67,0,0
21431,0.70,0,0
21498,0.60,0,0
21582,0.68,0,0
21659,0.66,0,0
21731,0.77,0,0
21800,0.67,0,0
21883,0.66,0,0
21953,0.67,0,0
22024,0.68,0,0
22107,0.64,0,0
22186,0.66,0,0
22244,0.72,0,0
22312,0.75,0,0
22390,0.77,0,0
22450,0.74,0,0
22538,0.77,0,0
22611,0.74,0,0
22689,0.67,0,0
22748,0.65,0,0
22818,0.63,0,0
22966,0.59,0,0
23024,0.59,0,0
23121,0.60,0,0
23209,0.54,0,0
23268,0.56,0,0
23333,0.62,0,0
23411,0.54,0,0
23471,0.44,0,0
23618,0.56,0,0
23686,0.64,0,0
23815,0.57,0,0
23884,0.66,0,0
23952,0.79,0,0
24048,0.67,0,0
24150,0.69,0,0
24264,0.73,0,0
24386,0.75,0,0
24591,0.70,0,0
24739,0.73,0,0
24869,0.58,0,0
24967,0.57,0,0
25062,0.56,0,0
25192,0.56,0,0
25301,0.62,0,0
25414,0.70,0,0
25614,0.74,0,0
25707,0.75,0,0
25794,0.80,0,0
25902,0.74,0,0
26025,0.68,0,0
26148,0.65,0,0
26241,0.62,0,0
26325,0.66,0,0
26408,0.76,0,0
26507,0.77,0,0
26644,0.75,0,0
26735,0.80,0,0
26822,0.69,0,0
26994,0.64,0,0
27147,0.66,0,0
27273,0.66,0,0
27362,0.61,0,0
27423,0.62,0,0
27514,0.51,0,0
27621,0.58,0,0
27698,0.63,0,0
27766,0.72,0,0
27841,0.79,0,0
27919,0.88,0,0
27976,0.84,0,0
28046,0.79,0,0
28136,0.70,0,0
28203,0.61,0,0
28270,0.59,0,0
28372,0.63,0,0
28436,0.64,0,0
28496,0.58,0,0
28562,0.60,0,0
28639,0.67,0,0
28720,0.56,0,0
28797,0.56,0,0
28866,0.63,0,0
28946,0.64,0,0
29136,0.55,0,0
29216,0.66,0,0
29272,0.67,0,0
29364,0.71,0,0
29446,0.69,0,0
29518,0.74,0,0
29605,0.72,0,0
29783,0.76,0,0
30023,0.72,0,0
30270,0.67,0,0
30424,0.61,0,0
30626,0.56,0,0
31015,0.50,0,0
31134,0.49,0,0
31327,0.56,0,0
31519,0.57,0,0
31927,0.64,0,0
32226,0.66,0,0
32285,0.63,0,0
32352,0.60,0,0
32440,0.63,0,0
32538,0.60,0,0
32650,0.51,0,0
32739,0.54,0,0
32821,0.54,0,0
32895,0.56,0,0
32967,0.54,0,0
33063,0.62,0,0
33142,0.61,0,0
33200,0.62,0,0
33283,0.65,0,0
33372,0.68,0,0
33452,0.71,0,0
33525,0.77,0,0
33612,0.80,0,0
33681,0.80,0,0
33757,0.72,0,0
33828,0.75,0,0
33928,0.70,0,0
34025,0.65,0,0
34117,0.65,0,0
34186,0.68,0,0
34267,0.67,0,0
34335,0.66,0,0
34392,0.70,0,0
34470,0.67,0,0
34540,0.69,0,0
34618,0.58,0,0
34688,0.55,0,0
35913,0.55,0,0
35972,0.52,0,0
36029,0.53,0,0
36117,0.60,0,0
36195,0.65,0,0
36262,0.62,0,0
36376,0.66,0,0
36433,0.63,0,0
36501,0.65,0,0
36577,0.61,0,0
36648,0.59,0,0
36726,0.64,0,0
36795,0.67,0,0
36864,0.62,0,0
36936,0.67,0,0
36994,0.69,0,0
37052,0.57,0,0
37132,0.56,0,0
37199,0.58,0,0
37266,0.55,0,0
37341,0.58,0,0
37400,0.61,0,0
37499,0.68,0,0
37636,0.64,0,0
37853,0.69,0,0
37912,0.68,0,0
37981,0.69,0,0
39190,0.60,0,0
39279,0.66,0,0
39341,0.60,0,0
39409,0.59,0,0
39487,0.68,0,0
39565,0.85,0,0
39635,0.90,0,0
39713,0.93,0,0
39790,0.85,0,0
39849,0.86,0,0
39922,0.64,0,0
40013,0.51,0,0
40082,0.50,0,0
40151,0.55,0,0
40224,0.49,0,0
40292,0.57,0,0
40368,0.64,0,0
40443,0.66,0,0
40516,0.67,0,0
40588,0.69,0,0
40647,0.63,0,0
40720,0.64,0,0
40794,0.60,0,0
