timestamp,magnitude,stepCount,totalStepCount
11445,14.58,0,5
11514,15.14,0,5
11572,14.15,2,7
11669,14.49,0,7
11743,15.31,0,7
11812,15.50,0,7
11876,15.03,0,7
11968,14.21,0,7
12068,13.75,0,7
12137,11.88,0,7
12206,10.61,0,7
12313,9.91,0,7
12384,10.79,0,7
12453,9.99,0,7
12520,10.28,1,8
12601,10.33,0,8
12684,10.43,0,8
12767,9.98,0,8
12834,9.77,0,8
12905,9.80,0,8
12995,9.77,0,8
13073,9.63,0,8
13145,9.73,0,8
13211,9.77,0,8
13299,9.68,0,8
13420,9.81,0,8
13495,9.84,0,8
13556,9.85,0,8
13627,9.74,0,8
13714,9.64,0,8
13792,9.43,0,8
13854,9.54,0,8
13930,9.55,0,8
14011,9.41,0,8
14070,9.51,0,8
14223,9.55,0,8
14317,9.45,0,8
14388,9.41,0,8
14447,9.53,0,8
14529,9.49,0,8
14631,9.61,0,8
14699,8.70,0,8
14766,8.80,0,8
14860,8.71,0,8
14951,8.77,0,8
15051,8.16,0,8
15133,9.57,0,8
15191,8.93,0,8
15261,9.62,0,8
15335,9.51,0,8
15394,10.47,0,8
15469,10.01,0,8
15575,11.17,0,8
15665,11.90,0,8
15748,12.74,0,8
15806,12.92,0,8
15869,13.16,0,8
15961,13.01,0,8
16035,11.68,0,8
16093,11.09,0,8
16175,10.60,0,8
16268,10.94,0,8
16326,11.40,1,9
16386,12.62,0,9
16472,13.94,0,9
16542,14.41,0,9
16611,14.60,0,9
16694,14.62,0,9
16782,14.66,0,9
16851,14.67,0,9
16930,15.59,0,9
17006,15.72,0,9
17091,14.83,0,9
17179,13.47,0,9
17249,12.25,1,10
17320,11.13,0,10
17399,11.36,0,10
17491,13.44,0,10
17584,15.26,0,10
17658,15.95,0,10
17725,16.29,0,10
17806,15.82,0,10
17876,14.82,0,10
17944,14.46,0,10
18025,15.22,0,10
18117,15.86,0,10
18215,16.32,1,11
18303,16.04,0,11
18429,15.24,0,11
18521,14.57,0,11
18590,14.59,0,11
18648,14.74,0,11
18740,14.53,0,11
18828,14.85,0,11
18917,14.41,0,11
21880,13.08,0,11
21951,11.85,0,11
22115,11.17,0,11
22268,10.33,2,13
22339,9.81,0,13
22427,9.70,0,13
22523,9.51,0,13
22605,9.70,0,13
22675,9.62,0,13
22746,9.57,0,13
22844,9.57,0,13
22952,9.58,0,13
23041,9.47,0,13
23129,9.48,0,13
23237,9.53,0,13
23342,9.59,0,13
23447,9.60,0,13
23561,9.70,0,13
23656,9.64,0,13
23766,9.63,0,13
23870,9.45,0,13
23961,9.55,0,13
24061,9.46,0,13
24163,9.68,0,13
24265,9.46,0,13
24357,9.57,0,13
24446,9.74,0,13
24504,9.70,0,13
24578,9.92,0,13
24667,9.88,0,13
24756,9.70,0,13
24827,9.47,0,13
24903,10.03,0,13
24976,9.60,0,13
25053,10.04,0,13
25121,10.01,0,13
25183,9.89,0,13
25282,9.48,0,13
25359,9.86,0,13
25444,9.61,0,13
25515,9.90,0,13
25599,9.88,0,13
25685,9.71,0,13
25755,9.40,0,13
25826,9.62,0,13
25903,9.76,0,13
25986,9.96,0,13
26059,10.01,0,13
26126,10.11,0,13
26217,9.84,0,13
26324,9.49,0,13
26403,9.21,0,13
26472,9.06,0,13
26530,8.66,0,13
26613,8.08,0,13
26705,8.55,0,13
26789,9.39,0,13
26881,9.97,0,13
26975,10.44,0,13
27065,11.19,0,13
27134,10.96,0,13
27214,10.81,0,13
27272,11.21,0,13
27343,12.07,1,14
27420,12.78,0,14
27481,13.24,0,14
27551,13.05,0,14
27637,12.02,0,14
27734,11.80,0,14
27803,11.80,0,14
27882,12.39,0,14
27952,13.29,0,14
28044,14.93,0,14
28132,15.20,0,14
28202,15.22,0,14
28258,15.23,1,15
28386,15.17,0,15
28469,15.86,0,15
28557,16.39,0,15
28615,16.87,0,15
28673,16.66,0,15
28751,15.70,0,15
28819,13.76,0,15
28877,12.44,0,15
28958,11.72,0,15
29026,11.95,0,15
29107,13.37,0,15
29183,14.74,1,16
29263,15.82,0,16
29346,16.02,0,16
29413,15.68,0,16
29491,14.83,0,16
29579,15.23,0,16
29669,15.78,0,16
29738,16.35,0,16
29795,16.16,0,16
29887,15.74,0,16
29957,14.23,0,16
30025,12.91,0,16
30084,12.52,2,18
30142,13.14,0,18
30212,14.48,0,18
30290,15.71,0,18
30366,16.36,0,18
30434,16.14,0,18
30508,15.84,0,18
30597,14.99,0,18
30669,15.04,0,18
30737,15.66,0,18
30817,16.47,0,18
30905,16.30,0,18
31001,15.86,2,20
31060,14.55,0,20
31131,13.90,0,20
31208,13.54,0,20
31277,13.86,0,20
31350,14.71,0,20
31433,15.45,0,20
31515,15.01,0,20
31595,14.76,0,20
31666,14.84,0,20
31740,14.68,0,20
31833,14.34,0,20
31902,14.37,2,22
31974,14.38,0,22
32047,14.12,0,22
32139,13.85,0,22
32235,12.68,0,22
32302,11.76,0,22
32365,10.68,0,22
32451,9.72,0,22
32549,8.57,0,22
32629,9.25,0,22
32687,9.61,0,22
32756,9.64,0,22
32836,9.94,0,22
32913,10.21,0,22
32980,9.96,0,22
33071,9.83,0,22
33149,10.04,0,22
33221,9.87,0,22
33303,9.97,0,22
33383,9.86,0,22
33473,9.87,0,22
33572,9.74,0,22
33657,9.58,0,22
33731,9.49,0,22
33800,9.64,0,22
33885,9.66,0,22
33956,9.66,0,22
34036,9.75,0,22
34130,9.88,0,22
34237,9.68,0,22
34315,9.57,0,22
34418,9.68,0,22
34500,9.58,0,22
34628,9.62,0,22
34711,9.73,0,22
34799,9.72,0,22
34857,9.48,0,22
34937,9.76,0,22
36153,10.14,0,22
36278,10.05,0,22
36339,10.00,0,22
36407,10.27,0,22
36498,10.42,0,22
36558,10.75,0,22
36656,11.74,0,22
36744,12.96,0,22
36814,13.51,0,22
39613,14.44,0,22
39681,14.23,1,23
39772,13.93,0,23
39848,13.97,0,23
39926,14.74,0,23
40044,14.74,0,23
40127,15.06,0,23
40253,14.44,0,23
40354,13.08,0,23
40447,12.15,0,23
40517,11.88,0,23
40587,11.87,0,23
40670,13.13,0,23
40739,14.43,2,25
40808,14.48,0,25
40943,14.02,0,25
41031,14.26,0,25
41106,13.58,0,25
41166,13.48,0,25
41254,13.22,0,25
41377,12.96,0,25
41473,12.10,0,25
41571,11.73,0,25
41669,10.63,0,25
41887,10.32,0,25
42081,9.97,1,26
42281,9.86,0,26
42438,9.77,0,26
42650,9.83,0,26
42757,9.79,0,26
42897,9.91,0,26
43026,9.72,0,26
43180,9.77,0,26
43292,9.91,0,26
43423,9.97,0,26
43601,9.86,0,26
43764,10.04,0,26
43921,9.99,0,26
44059,9.75,0,26
44159,9.77,0,26
44342,10.08,0,26
44478,10.03,0,26
44580,9.81,0,26
44707,9.77,0,26
44853,9.72,0,26
44962,9.64,0,26
45067,9.51,0,26
45282,9.37,0,26
45467,9.38,0,26
45557,9.53,0,26
45667,9.31,0,26
45748,9.44,0,26
45851,9.69,0,26
45944,9.91,0,26
46011,9.51,0,26
46173,9.57,0,26
46318,9.73,0,26
46429,9.81,0,26
46538,9.97,0,26
46616,10.20,0,26
46693,10.19,0,26
46791,9.82,0,26
46894,9.88,0,26
46990,9.70,0,26
47099,9.67,0,26
